question_text,answer_text
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 28,"28
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
Network Topologies
This section focuses on how devices in a network are arranged and connected to each 
other. It will show us how data moves between devices and how the main types of 
network topologies have their own ways of connecting devices, making them useful 
for different purposes.
Classification of Networks According to Topologies
Network topology refers to how the different parts of a network, like computers and 
cables, are arranged. It plays a big role in how well the network works, how reliable it 
is, and how easily it can grow. The topology can be physical, showing where cables and 
devices are placed, or logical, showing how information moves within the network.
There are different types of network topologies, each with its own pros and cons. The 
choice of topology depends on factors such as the size of the network, how much 
backup (network redundancy) is needed to prevent failures, costs, and the specific 
requirements of the organisation or application.
Network redundancy means adding extra devices, equipment, or communication paths 
to a network to make sure it keeps working even if something fails.
There are many types of network topologies, these are the main types.
1. Bus topology: It is a network setup where all devices are connected to a single, 
long cable. This cable has a special device called a terminator at both ends to stop 
signals from bouncing back. In this setup, each device can directly communicate 
with the others, and data can travel in both directions along the cable. The cable 
acts like a shared communication line, so all devices on the network receive the 
same signal at the same time.
Figure 4.19: Bus Topology"
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 29,"29
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
The advantages of a bus topology include:
• Low installation cost: Since the network uses just one main cable, it is cheaper to 
set up because less cable is needed.
• Easy to expand: Adding new devices to the network is simple—you just connect 
them to the main cable.
The disadvantages of a bus topology include:
• Bus cable dependency: If the main cable in the network stops working, the entire 
network will fail.
2. Star Topology: It is a network setup where all devices are connected to a central 
device, like a switch or hub. Each device has its own direct connection to this central 
point. If one device stops working, it doesn’t affect the rest of the network, unless 
the central device fails. Star topology is the most common setup used in local area 
networks (LANs).
Figure 4.20: Star Topology
The advantages of a star topology include:
• communication: Devices can easily talk to each other through the central node.
• Simple setup : Setting up a star topology is straightforward, as each device only 
needs one cable to connect to the central hub.
• Easy to fix problems : Troubleshooting is simple because you can identify and 
remove a faulty device without affecting the rest of the network, as long as the 
central node is working properly.
The disadvantages of a star topology include:
• Central node dependency : The whole network relies on the central node. If it 
fails, the entire network will stop working.
• Need for long cables: In a wired star topology, every device needs to be connected 
to the central node, so long cables are required."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 30,"30
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
3. Ring Topology: It is a network setup where each device is connected to two other 
devices, forming a closed loop. Data travels in one direction around the ring, passing 
from one device to the next until it reaches its destination.
Figure 4.21: Ring Topology
The advantages of a ring topology include:
• Easier data traffic management : Since data moves in only one direction, there 
are fewer chances of data collisions, making it easier to manage data traffic.
• Simple network structure: There’s no need for a central hub or server to control 
connectivity. Every device has equal access to network resources.
• Cost-effective: It’s relatively cheap to set up and expand compared to other network 
topologies.
The disadvantages of a ring topology include:
• Node failure causes network problems : If one node fails, it breaks the ring, 
causing the whole network to stop working. To fix it, you need to remove or repair 
the broken node. This is why ring topologies are less common—they’re risky if one 
node fails.
• Hard to find faults : It can be tough to find and fix problems in a ring network 
because it’s hard to locate exactly where the issue is.
• Difficult to expand : Adding new node is not easy because you have to stop the 
network while connecting new nodes.
4. Mesh Topology: In mesh topology, every device is connected to several other 
devices, creating a web-like structure. Instead of having a central hub, each device 
connects directly to many others. This setup offers multiple paths for data to travel, 
which makes the network more reliable and able to handle failures better. Although 
mesh topologies are very resilient and often used in Wide Area Networks (W ANs), 
they can be expensive to set up because of the many connections needed."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 31,"31
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
Figure 4.22: Mesh Topology
The advantages of mesh topology include:
• High fault tolerance : This means the network can keep working even if one or 
more devices fail. If a node has a problem, the network can still use other nodes to 
keep running smoothly.
• Enhanced redundancy: There are many different paths for data to travel, so if 
one path has an issue, others are available.
The disadvantages of a mesh topology include:
• High cost: Setting up a mesh network is more expensive than other types because 
it needs lots of cables and ports. All nodes have to stay active, which means more 
power is used, leading to higher costs for installing and maintaining the network.
• Complex installation and maintenance: Installing and keeping a mesh network 
running is tricky and takes a lot of time because every node has to be connected to 
each other.
• Challenging troubleshooting: Finding and fixing problems in a mesh network 
can be difficult because of how all the devices are connected together.
Note:
1. There are other network setups too, like tree topology. This type combines star and 
bus topologies. It has groups of devices arranged in a star shape, all connected to a 
main bus cable that acts like a backbone.
Figure 4.23: Tree Topology"
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 32,"32
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
2. Network topology and network architecture are closely related. Network topology 
is about how the different parts of a network, like routers, switches, and computers, 
are arranged and connected. Network architecture, on the other hand, is the overall 
design and plan of how the network is setup.
3. In wireless networks, common setups include star and mesh topologies. The 
simplest setup is the star topology, where each node connects to a central node, like 
a wireless access point (W AP), which handles sending and receiving data between 
nodes.
4. Choosing the right network topology is very important because it affects how well 
the network performs, how reliable it is, and how easily it can grow or change.
Activity 4.15
In this activity, you are going to match the correct type of topology with its 
corresponding images of topology individually. Write your answers in your 
exercise book. Materials needed: Exercise book, pen or pencil and ruler.
Types Of Topologies Images
Star Topology
Bus Topology
Mesh Topology
Ring Topology"
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 33,"33
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
Activity 4.16
In this activity, you are to create a PowerPoint presentation on the four key 
network topologies, their advantages, and disadvantages. Include diagrams in 
your presentation. Perform this activity in groups.
Materials Needed:
• Computer with and internet access and PowerPoint presentation software
• Smartphone or Tablet with internet access
• Projector
• Notebook and pen for planning
Instructions:
1. Individually, choose one of these four network topologies; (Bus, Star, Ring, 
and Mesh) and research as a group.
2. Open any web browser on either your computer, smartphone or tablet.
3. Using a search engine, search for your chosen network topology; (Bus, Star, 
Ring, and Mesh).
4. Click on any hyperlink to display the content network topologies. If the 
hyperlink does not show you a good understanding of the desired searched 
result, go back and select on another hyperlink search results.
5. Read through the content and make relevant notes on the advantages and 
disadvantages of your chosen network topology from the search results.
6. Share your findings with your group members.
7. What did your other group members write that you did not write.
8. Write down the differences in your notebooks.
9. Find or draw diagrams for each of the network topologies. You may use online 
resources or create your own simple diagrams.
10. Create a PowerPoint presentation to present your findings to the whole class 
for further discussion and contributions from other group members.
Activity 4.17
In this activity, you are going to research on a tree topology and its common uses, 
advantages, and disadvantages. Create a diagram to illustrate the tree topology. 
Perform this activity in groups.
Materials Needed:
• Computer, Mobile Phone or Tablet with internet access for research
• Drawing tools (e.g., drawing software, paper, pen or pencil and ruler)"
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 34,"34
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
• Notebook for taking notes
Instructions:
1. Research on tree topology to understand its structure, common uses, 
advantages, and disadvantages. You should focus on:
2. Individually, search on tree topology, its uses, advantages, and disadvantages 
and research on as group.
3. Open any web browser on either your computer, smartphone or tablet.
4. Using a search engine, search for ‘tree topology’ .
5. Click on any hyperlink to display the content tree topology. If the hyperlink 
does not consider as a good understanding of the desired searched result, go 
back and select on another hyperlink search results.
6. Read through the content and make relevant notes on the common uses, 
advantages and disadvantages of tree topology from the search results.
7. Share your findings with your group members.
8. Understand what your other group members write that you did not write.
9. Write down the differences in your notebooks.
10. Fill in the blank space with your findings to complete the table.
Network Topology Common Uses Advantage Disadvantage
Tree Topology
11. Draw a diagram to illustrate the tree topology. You may use online resources 
or create your own simple diagram.
12. Present your findings to your teacher for further clarification."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 35,"35
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
Activity 4.18
In this activity, you are going to analyse key factors that influence the choice of 
network topology and apply this knowledge to select the most suitable topology 
for given scenarios, providing reasoning for your choices. Perform this activity in 
groups.
Materials Needed:
• Computer, Smartphone or Tablet with internet access for research
• Projector Pen or pencil and paper or digital note-taking tools
Instructions:
1. In your groups, discuss the key factors that influence the choice of your 
network topology, for example:
• Network Size:
• Required Reliability:
• Cost:
• Ease of Implementation:
• Future Scalability:
2. Briefly explain how each factor influences your choice of topology.
3. You are to consider the following network scenarios below and analyse each 
scenario based on the discussed factors.
• Designing a Network for a Small Office: Consider factors like cost and 
ease of implementation.
• Setting Up a Network for a University Campus : Focus on scalability 
and reliability.
• Creating a Network for a Remote Office : Look at cost and ease of 
implementation.
• Designing a Network for a Busy City Hospital : Emphasise reliability 
and fault tolerance.
4. Select the most appropriate network topology for each scenario and provide 
reasons for your choice based on the factors discussed.
5. You should write a brief explanation for each scenario, detailing:
• The chosen topology.
• How the factors influenced their choice.
• At least one reason why the selected topology is best suited for the scenario.
6. Present your choices and reasons to the whole class for further discussion and 
contributions from other group members."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 36,"36
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
Wired Transmission Media
This section covers transmission media, which are the ways data travels between 
devices. They can be either guided (wired), which uses physical cables, or unguided 
(wireless), which uses signals through the air (e.g., Wi-Fi). Guided media include 
twisted pair, coaxial, and optical fibres, each with different speeds, costs, and uses. 
Understanding these helps you to select the best option for connecting devices in a 
network.
Classification of Network Transmission Media
In computer networks, transmission media are the physical paths that data travels 
through when moving from one device to another. These paths are generally divided 
into two main types:
• Guided media (like wires and cables)
• Unguided media (like wireless signals through the air).
Figure 4.24: Types of Transmission Media
Features of Guided (Wired) Media
Guided network transmission media, often called network cables, use physical 
connections to send data between devices in a computer network. There are three main 
types of guided transmission media: twisted-pair cables, coaxial cables, and optical 
fibre cables.
1. Twisted-pair cable
A twisted pair cable is a common type of cable used in LAN networks (see Figure 4.25) 
and for telephone connections. It has two separate copper wires, each covered with 
insulation, that are twisted together inside a protective cover. The twisting helps to 
reduce interference between the wires, making the signal clearer."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 37,"37
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
Figure 4.25: Twisted-pair cabling, the most common choice for networking cabling.
There are two types of Twisted-pair cabling: UTP and STP.
• Unshielded Twisted Pair (UTP): This is a type of cable often used in LANs. UTP 
cables have twisted pairs of copper wires inside. They are thin and flexible but don’t 
have extra protection against electrical interference.
Figure 4.26: UTP cable
• Shielded Twisted Pair (STP): This type of twisted pair cable has an extra layer of 
foil or copper around it to protect it from problems like cuts, noise, and interference. 
It is often used underground and is more expensive than UTP cables. STP cables 
can handle higher data speeds over long distances.
Figure 4.27: STP cable
Ethernet cables, also known as network cables, are used to connect devices in a LAN 
based on rules called the Ethernet protocol. You can use these cables to connect 
computers to routers, switches, or other network devices. Ethernet cables come in 
different types, like Cat5, Cat5e, Cat6, Cat6a, Cat7 and Cat8. Each type has its own 
specifications for how fast it can transfer data and how well it handles different 
frequencies, but they are all twisted-pair cables."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 38,"38
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
Figure 4.28: Ethernet cable (Cat5e)
2. Coaxial cable
This type of copper cable is designed with special metal shielding and other parts to 
block interference from signals. It has a copper core inside insulation, covered by a 
metallic shield, and an outer layer for protection.
Coaxial cables are commonly used today to connect cable modems to the internet 
and for cable broadband. They are also used in cars, airplanes, military and medical 
equipment, and to connect satellite dishes, radio, and TV antennas.
Figure 4.29: Coaxial cable
3. Fibre-optic cable
Fibre-optic cables, or optical-fibre cables, use thin strands of glass or plastic to send data 
as pulses of light. They provide very fast data speeds, work well over long distances, 
and are not affected by electromagnetic interference. These cables are often used in 
high-speed networks, telecommunications, and data centers.
Figure 4.30: Fibre-optic cable"
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 39,"39
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
Comparing Different Guided Transmission Media
Characteristics Twisted pair cable Co-axial cable Fibre-optic cable
Signal 
transmission
Takes place in the 
electrical form 
over the metallic 
conducting wires.
Takes place in the 
electrical form over 
the inner conductor 
of the cable.
Takes place in an 
optical form over 
glass or plastic fibres.
Installation and 
Implementation
Simple and easy Relatively difficult Difficult, fragile 
cabling
Cost Very low Moderate Expensive
Diameter Larger than optical 
fibre cable.
Larger than optical 
fibre cable.
Small diameter
Bandwidth1 Low bandwidth. Moderately high 
bandwidth.
A very high 
bandwidth.
Electromagnetic 
interference (EMI)
UTP is susceptible to 
external interference
EMI is reduced due 
to shielding.
EMI is not present.
Attenuation2 Very high Low Very low
Note:
1. Bandwidth is the maximum data transfer rate over a network connection in a given 
amount of time. Network bandwidth is commonly measured in bits per second 
(bps).
2. Attenuation is the reduction in the strength of a signal
Conclusion
Each type of cable has different features and uses. Twisted-pair cables are the most 
common and affordable. Coaxial cables offer higher speeds and are used for fast 
connections. Optical fibre cables are great for very high speeds and are not affected by 
interference. The choice of cable depends on things like how fast you need to transfer 
data, how far the data needs to travel, the cost, the environment, and the kind of 
network you are setting up."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 40,"40
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
Activity 4.19
In this activity, you will further investigate on the types of network Cables (twisted-
pair, coaxial, and optical-fibre), focusing on the structure of each medium, data 
transmission, advantages and disadvantages.
Materials Needed:
• Digital devices (computers, tablets, or smartphones)
• Textbooks or online resources about network cables
• Worksheet for recording findings
• Pen or pencil
Instructions:
1. Individually, choose one of these guided transmission media (twisted-pair, 
coaxial, and optical-fibre) and research on it.
2. Open any web browser on your Digital devices (computers, tablets, or 
smartphones) and open your preferred search engine.
3. Type the name of your chosen guided transmission media (twisted-pair, 
coaxial, and optical-fibre)
4. Click on a suitable hyperlink to display content of guided transmission media. 
If the hyperlink does not consider as a good understanding of the desired 
searched result, go back and select on another hyperlink in the search results.
5. Read through the content and make relevant notes on the structure, 
data transmission, advantages and disadvantages of your chosen guided 
transmission media from the search results.
6. Share your findings with your group members.
7. What did your other group members write that you did not write?
8. Write down the differences in your notebooks.
9. Fill out the worksheet below with the information gathered.
No. Types of Cable Structure Data 
Transmission
Advantage Disadvantage
1 Twisted-pair
2 Coaxial
3 Optical-fibre
10. Present your findings as a group to the whole class for further discussion and 
contributions from other group members."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 41,"41
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
Activity 4.20
In this activity, you are to Create and Present a Comparison Chart for Guided 
Transmission Media (twisted-pair, coaxial, and optical-fibre), focus on Bandwidth, 
Susceptibility to interference and Typical use cases.
Materials Needed:
• Digital devices (computer, tablet, or smartphone) or textbooks
• Chart paper or digital presentation tools (e.g., PowerPoint, Google Slides)
• Marker or digital drawing tools
• Ruler (if using paper)
Instructions:
1. Open any web browser on your Digital devices (computers, tablets, or 
smartphones) and open your preferred search engine.
2. Type the name of the guided transmission media (twisted-pair, coaxial, and 
optical-fibre). Focus on: Bandwidth, Susceptibility (weakness) to interference 
and Typical use cases.
3. Click on any hyperlink to display content of guided transmission media. If the 
hyperlink does not consider as a good understanding of the desired searched 
result, go back and select on another hyperlink search results.
4. Read through the content and make relevant notes on the bandwidth, 
susceptibility to interference and typical use cases of your chosen guided 
transmission media from the search results.
5. Share your information gathered with your group members if done individually.
6. What did your other group members write that you did not write.
7. Write down the differences in your notebooks.
8. Create a comparison table with the information gathered.
9. Label the columns with the different cable types (Twisted-pair, Coaxial, 
Optical-fibre).
10. Label the rows with the key features (Bandwidth, Susceptibility to Interference, 
Typical Use Cases).
11. Each group should present their information gathered on the comparison 
chart to the whole class for further discussion and contributions from other 
group members."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 42,"42
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
Activity 4.21
In this activity, you are to match the image of a network transmission media type 
to its name and description on the right-hand side by drawing a line from the 
image to it.
NB: Lines are allowed to cross each other.
Image of network transmission 
media type
Name and Description
…………………………. High-speed, high-bandwidth cable 
made of glass or plastic fibers, used for long-distance 
and high-speed data transmission.
……………………….: cable with single copper conductor 
surrounded by insulation, shielding and an outer 
cover commonly used for TV and broadband internet.
………………………….: Cable consisting of pairs of 
insulated copper wires twisted together to reduce 
interference, commonly used for telephone lines and 
local area networks (LANs).
………………………….: Typically consist of four twisted 
pairs of insulated copper wires. Each pair is twisted 
to reduce electromagnetic interference and crosstalk 
from other pairs or external sources, used for 
connecting devices in a LAN and comes in different 
types, such as Cat5, Cat5e, Cat6, Cat6a and Cat7.
Activity 4.22
In this activity you will review the advantages and the disadvantages of the various 
types of guided media (Twisted-pair, Coaxial, Optical-fibre). This activity should 
also inform your decision on which guided media you will use as a network 
developer.
Instructions:
1. Choose one of these guided transmission media (twisted-pair, coaxial, and 
optical-fibre)"
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 43,"43
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
2. Open any web browser on your digital devices (computers, tablets, or 
smartphones) and open your chosen search engine.
3. Type the name of your chosen guided transmission media (twisted-pair, 
coaxial, and optical-fibre) and search on its advantages and disadvantages.
4. Click on any hyperlink to display content of guided transmission media. If the 
hyperlink a does not display your desired searched result, go back and select 
another hyperlink.
5. Read through the content and make relevant notes on the introduction, 
data transmission, advantages and disadvantages of your chosen guided 
transmission media from the search results.
6. Document your findings using PowerPoint or Microsoft Word.
7. Present your work to your peers for questioning and review session.
• Slide 1: The title, include the type of guided media and group members’ 
names.
• Slide 2: Introduction.
• Slide 3: Data transmission.
• Slide 4: Advantages.
• Slide 5: Disadvantages.
• Slide 6: The Scenario, discuss your specific scenario chosen and how the 
guided media would perform in that context.
• Slide 7: Conclusion, Summarie the key points.
8. Each should present their slideshow to the whole class and answer questions 
from their classmates about the guided media they chose and its application 
to the scenario.
9. Your teacher will lead the class for discussion and compare the different types 
of guided media which might be best suited for various environments and 
why.
WIRELESS TRANSMISSION MEDIA
Activity 4.23
1. Write in your books names of electronic devices you have at home that use a 
remote control.
2. Discuss with your peers how the remote control is able to communicate with 
the electronic device in your homes."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 44,"44
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
3. Write in your books names of electronic devices you have at home that connect 
to share information and resource
4. Discuss ways that files can be share from one device to another device without 
using cables (e.g.: from a phone to a laptop).
5. After going through steps 1-4 effectively, write your explanation for unguided 
transmission media in your words with examples
By completing these steps, you should have gained the understanding of unguided 
transmission media.
Unguided (Wireless) Transmission Media
Unguided transmission media refers to communication methods where signals are 
transmitted through the air or space without the need for physical cables or wires. This 
type of media is often used in wireless communication systems.
So instead of connecting computers to peripheral devices or to another computer 
through ports and connectors, wireless communications technologies are used.
Wireless media are easy and flexible, but they can be affected by environmental factors 
and have limited range and security concerns.
Unguided transmission media play a vital role in shaping the way we live, work, and 
interact with one another.
Types of Unguided Transmission Media
1. Near Field Communication (NFC)
2. Infrared
3. Wi-Fi
4. Bluetooth
Activity 4.24
Now, get your get your tablets and smartphone ready. We are going put your 
internet researching skills into practice. You will search for the characteristics, 
features, advantages and disadvantages of these unguided transmission media 
(Near Field Communication, Infrared and Wireless Fidelity).
Are you ready: Let start the activity.
Materials needed:
• Computer/Smartphone with internet access,
• Projector,
• Notebook and pen"
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 45,"45
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
1. Choose one of these unguided transmission media (NFC, IR and Wi-fi).
2. Open any web browser and search engine of your choice.
3. Type the name of your chosen unguided transmission media (NFC, IR and 
Wi-Fi)
4. Click on any hyperlink to display content of unguided transmission media (if 
the content does not reflect a good understanding of desired searched result, 
go back and select on another hyperlink) search results.
5. Read and make relevant notes on characteristics, features, advantages and 
disadvantages of your chosen unguided transmission media from the search 
results.
6. Present and discuss your findings to your peers for further for discussion.
NEAR FIELD COMMUNICATION (NFC)
NFC is a proximity-based wireless communication standard that uses close-range 
radio signals to transmit data between two NFC-enabled devices. Examples of NFC-
enabled devices include many smartwatches, most smartphones, some digital cameras, 
computers and smart televisions. Other objects, such as contactless debit and credit 
cards, and contactless travelcards also use NFC technology.
For successful communications, the devices either touch or are within a distance of 
4 centimetres (1.6 inches) of each other. NFC interaction is limited to an extremely 
short range. Besides smartphones, you can sometimes find NFC on tablets, speakers, 
collectibles, and even gaming consoles.
Characteristics of NFC Transmission Media
1. Short Range: NFC has a very short range of typically up to 10 cm (4 inches).
2. Low Data Transfer Rate and power consumption: NFC has a relatively low data 
transfer rate of up to 424 Kbps and consume low power, making them suitable for 
battery-powered devices.
3. Wireless Connectivity: NFC enables wireless connectivity between devices.
4. Passive and Active Modes: NFC devices can operate in both passive (no power 
required) and active (power required) modes.
5. NFC transmission media enables peer-to-peer communication between devices.
6. NFC has built-in security features, such as encryption and secure authentication.
7. NFC connections are easy to set up and require minimal user intervention.
8. Low Power Consumption: NFC devices"
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 46,"46
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
9. Compatibility: NFC is compatible with various devices, including smartphones, 
tablets, and wearables and supports communication between multiple devices
10. NFC is easy to set up and its connections are established quickly, typically in a 
matter of milliseconds.
Weaknesses of NFC Transmission Media
1. NFC has a very short range of typically up to 10 cm (4 inches), making it less 
convenient for long-range applications.
2. NFC has a relatively low data transfer rate of up to 424 Kbps, making it less suitable 
for large file transfers.
3. NFC standards are still evolving, which can lead to compatibility issues.
4. NFC tags have limited storage capacity, making them less suitable for large amounts 
of data.
5. NFC is vulnerable to eavesdropping, data skimming, and other security risks due to 
its wireless nature. It can also be used to track user behaviour and location, raising 
privacy and security concerns.
6. NFC devices and tags can be more expensive than other technologies.
7. NFC devices emit electromagnetic fields, which can pose health risks to some 
individuals.
Infrared (IR)
Infrared connectivity is a wireless technology that uses infrared light to transmit data. 
It is used for short-range or medium-range communications between two devices. 
Examples include a TV remote control and, as shown in Figure 4.31 a wireless 
presentation pointer/clicker/remote. IR communication is among the simplest wireless 
communication methods and serves as a cost-effective way of transmitting a few bits of 
data wirelessly. It requires direct line of sight and operates only at close range.
Figure: 4.31: PowerPoint Presentation on IR remote"
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 47,"47
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
Characteristics of Infrared Transmission Media
1. Infrared requires a direct line-of-sight between the transmitter and receiver. Physical 
obstructions can block the infrared signal
2. It has a relatively short data transfer range of up to 10 meters (33 feet).
3. Infrared support medium bandwidth and its data transfer rates is up to 4 Mbps.
4. It is used in remotes for devices like TVs, air conditioners, applications like automatic 
door openers and certain security systems and other household electronic devices
5. Infrared communication systems tend to consume less power compared to some 
other wireless technologies, making them ideal for battery-operated devices
Weaknesses of Infrared Transmission media
1. It less suitable for environments where line-of-sight cannot be maintained since 
it cannot penetrate opaque objects. IR signals can be disrupted by environmental 
conditions
2. Infrared transmission is typically limited to shorter distances compared to other 
wireless technologies like radio frequency (RF). This makes it less ideal for long-
range communication.
3. Although it is less prone to interference from radio frequency signals, IR can 
be affected by other sources of infrared radiation, such as sunlight, fluorescent 
lighting, or other IR-emitting devices. This can lead to signal degradation or loss of 
communication.
4. Infrared communication generally offers lower bandwidth compared to other 
wireless technologies, which can limit data transfer rates and make it unsuitable 
for high-speed data applications.
5. Misalignment with devices can reduced signal quality or complete loss of 
communication.
Wireless Fidelity (Wi-Fi)
Wireless Fidelity, commonly known as Wi-Fi, is a technology that allows devices to 
connect to the internet and communicate wirelessly using radio waves.
Creating a Wi-Fi network
Typically, in a home environment, a wireless (Wi-Fi) network is created by using a 
device called a router. The router connects to the internet through a wired connection 
(like a cable). The router sends out data using radio waves, which are invisible waves 
that travel through the air. These waves are similar to how radio stations broadcast 
music, but they carry data instead. Devices like laptops, smartphones, and tablets have 
built-in Wi-Fi capabilities. They have antennas that can receive and send radio waves."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 48,"48
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
Connecting to a Wi-Fi network
To connect to a Wi-Fi network, your device needs to be within range of the router. 
When your device is close enough, it can “see” the Wi-Fi network and connect to it by 
using a name (also known as a SSID – Service Set Identifier) and sometimes a password. 
Once connected, your device can send and receive data through the router. This allows 
you to browse the web, stream videos, and communicate with other devices without 
needing physical cables.
Wi-Fi works best within a certain range from the router. The signal strength decreases 
the farther you are from the router, and walls or other obstacles can weaken the signal. 
The wireless technology primarily used by wireless local area networks (wLAN) is Wi-
Fi.
Characteristics of Wireless Fidelity Transmission Media
1. Wi-Fi allows devices to connect to the internet or communicate with each other 
without physical cables and allows devices to move freely while maintaining 
connectivity.
2. Wi-Fi Transmission media uses radio waves to transmit data between devices.
3. Wi-Fi supports high data transfer rates of up to 9.6 Gbps (gigabits per second) and 
has a data transmission range of up to 100 meters (330 feet), depending on the 
environment and access point.
4. Frequency Bands: Wi-Fi operates on two main frequency bands: 2.4 GHz (for 
indoor) and 5/6 GHz (for outdoor)
5. Standards: Wi-Fi follows standards set by the IEEE (Institute of Electrical and 
Electronics Engineers), such as 802.11ac and 802.11ax.
6. Security: Wi-Fi has built-in security features, such as WPA2/3 encryption and 
firewalls.
7. Wi-Fi devices from different manufacturers can communicate with each other as a 
result Wi-Fi networks can be easily expanded or upgraded.
8. They are it suitable for real-time applications and supports QoS (quality of services), 
which prioritizes certain types of traffic.
Weaknesses of Wi-Fi Transmission Media
1. Limited Coverage: Wi-Fi signals degrade with distance from the router and can 
be obstructed by walls, floors, and other physical barriers. This results in reduced 
signal strength and speed in areas far from the router.
2. Wi-Fi networks share the same frequency channels among all connected devices. 
As more devices connect to the network, the available bandwidth per device can 
decrease, leading to congestion and slower speeds.
3. Setting up and managing Wi-Fi networks can be complex, especially for larger 
networks with multiple access points. Issues such as channel selection, network 
security, and coverage optimisation can require technical knowledge."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 49,"49
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
4. Wi-Fi can consume significant power, which may impact battery life in mobile 
devices like smartphones and laptops, especially when connected to multiple 
networks or transmitting large amounts of data.
5. Wi-Fi signals can be weakened by physical barriers and other electronic devices, 
leading to reduced signal quality and network performance
6. Though there are security protocols Wi-Fi networks can still be vulnerable to 
hacking, unauthorized access, and eavesdropping if not properly secured.
Activity 4.25
This activity is to help you understand the characteristics of NFC, IR, and Wi-Fi 
by creating a comparison chart based on their features researched in activity 
4.24.
Materials Needed:
• Cardboard or large paper,
• Ruler,
• Markers,
• Notebooks,
• Pen or pencil and Computers or tablets with word processor (if using digital 
tools)
Instruction:
1. In your notebook, raw a table matching the one below:
Feature NFC Infrared Wi-Fi
Signal Type
Range
Typical Uses
Bandwidth
Susceptibility to 
Interference
Typical Use 
Cases
3. Ensure you keep the order of the headings."
