question_text,answer_text
Explain key concepts from LM ICT Sections 1-5 - Page 84,"Figure 3.14: Common uses of Audio 
Activity 3.11 - Audio player investigation 
Materials Needed: Computer/phone with internet access, Headphones (if available), 
Activity worksheet 
1. In pairs, visit www.ghanaweb.com or any local news website 
2. Find any audio elements (like radio streams or news clips) 
3. List and draw: 
a. Audio control buttons you find 
b. Different audio features 
c. How the audio player looks 
4. Try to: 
a. Play and pause 
b. Adjust volume 
c. Move through the audio 
5. In your pairs, discuss:  
a. How easy was it to use? 
b. What accessibility considerations were present on the website for the audio 
content? 
c. What worked well? 
d. What could be done better?"
Explain key concepts from LM ICT Sections 1-5 - Page 85,"2. Video on Websites 
a. What is Website Video? 
Videos on websites are like having a TV or film player right on the webpage. You see this on: 
i. Video sharing sites. E.g. Vimeo, YouTube, etc. 
ii. News websites 
iii. Educational sites 
iv. Social media 
b. Types of Website Videos 
i. Embedded Videos 
• Videos hosted on YouTube or similar video sharing sites 
• Plays right on the webpage 
Example: A YouTube video on your school's website 
ii. Native Videos 
• Videos uploaded directly to the website 
• Usually shorter and optimized for web 
Example: Short clips on social media 
c. Video Features 
i. Modern web videos include: 
• Quality settings (like selecting 360p, 720p) 
• Playback speed control 
• Full screen option 
• Captions or subtitles 
 
Activity 3.12: Create a video guide 
Materials Needed: Paper, Coloured markers, Sample video player interface 
1. In groups of not more than 5, imagine you are designing a video player for your 
school's website 
2. Draw and label: 
a. Play/pause button 
b. Volume control 
c. Progress bar 
d. Quality settings 
e. Full screen button 
3. Write simple instructions for: 
a. How to play a video 
b. How to adjust quality 
c. How to use Full screen 
4. Present your guide to the class"
Explain key concepts from LM ICT Sections 1-5 - Page 86,"5. Explain why you included each feature 
3. Plug-ins 
What are Plug-ins? 
Plug-ins are software components or add -ons that extend the functionality of an existing 
application or platform, such as a web browser, content management system, or software 
tool. They are widely used to enhance user experiences and add new features without 
modifying the core application. Think of plug-ins as extra tools that add new features to your 
web browser. They are like adding new functions to your phone through apps. 
Table 3.5: Common Types of Plug-ins and their uses 
S/N PLUG-IN TYPE USES EXAMPLE 
1. PDF Viewer For reading PDF 
documents online 
Reading your 
school's newsletter 
2. Media Players 
 
For playing special 
types of videos or 
music 
 
Playing educational 
videos 
3. Document Viewers 
 
For viewing different 
types of files 
 
Opening Microsoft 
Word documents in 
your browser 
 
 
Figure 3.15: Plug-In Types 
Activity 3.12 - Plug-in explorer 
Materials Needed: Computer with internet access, Worksheet about common plug-ins"
Explain key concepts from LM ICT Sections 1-5 - Page 87,"1. In groups of not more than 5, explore different types of plug-ins: 
a. PDF viewers 
b. Media players 
c. Document viewers 
2. Make a list of: 
a. What each plug-in does 
b. When you might need it 
c. Safety considerations 
3. Create a simple guide for other learners 
4. Present your finding 
 
Table 3.6: Safety Tips When Using Multimedia 
MULTIMEDIA AUDIO VIDEO PLUG-IN 
SAFETY TIPS • Keep volume 
at a safe level 
• Be careful 
with autoplay 
• Use 
headphones 
when needed 
 
• Watch videos from 
trusted sources 
• Be careful with 
streaming quality 
(data usage) 
• Check video 
descriptions before 
playing 
 
• Only install 
plug-ins from 
trusted 
sources 
• Keep plug-ins 
updated 
• Remove plug-
ins you don't 
use 
 
 
Remember that: 
1. Not all websites need sound or video 
2. Different devices might play multimedia differently 
3. Good websites give you control over audio and video 
4. Always think about your internet data usage when playing videos 
5. Ask for help if a plug-in or media player is not working 
 
Activity 3.13 - Website media hunt 
Materials Needed: Computer/phone with internet, Media hunt checklist 
1. In pairs, visit three different Ghanaian websites 
2. Find and document: 
a. Audio elements"
Explain key concepts from LM ICT Sections 1-5 - Page 88,"b. Video players 
c. Different plug-ins 
3. For each one, note: 
a. How it works 
b. If it is easy to use 
c. Any problems you find 
4. Compare with other pairs 
 
Activity 3.14 
1. Watch this video: 
How to Make YouTube Videos on Your Phone (Beginners Tutorial) 
2. Splitting into small groups, take one of the following topics each: 
Camera Angles 
Lighting 
Sound 
Editing 
Storytelling Techniques 
3. Using what you learnt from the video, and other things that you have researched, or 
covering during the lessons, identify advice that you would give to someone who 
was recording videos. Create a PowerPoint to demonstrate this 
4. Present your findings to the class as a group.  
 
 
 
 
 
 
 
 
 
 
EXTENDED READING 
https://www.digitallearn.org/ 
https://www.edutopia.org/ 
https://digitallearningedge.com/category/digital-literacy/ 
https://digitallearningedge.com/category/technology-education/ 
https://digitallearningedge.com/category/online-research/ 
https://www.graphic.com.gh/ 
https://mockingbird.marketing/responsive-websites-explanation/ 
www.w3schools.com"
Explain key concepts from LM ICT Sections 1-5 - Page 89,"www.khanacademy.org/computing 
https://developer.mozilla.org/en-US/docs/Learn 
www.figma.com 
www.canva.com 
www.bbc.co.uk/webwise 
www.soundcloud.com 
www.ghana.gov.gh 
www.myjoyonline.com 
www.youtube.com 
www.ghanaweb.com 
 
REVIEW QUESTIONS 
1. What is the main part of a URL that identifies a website called?  
2. Who introduced the URL system in 1994?  
3. What is the “Pinch-to-Zoom” gesture used for?  
4. Name two popular search engines you can use to find information online. 
5. List four main components of a website header.  
6. What are the two main types of image file formats discussed in class?  
7. Name three common image file formats and their extensions. 
8. List three common controls found on a website's video player.  
9. Name two types of multimedia plug-ins commonly used on websites.  
10. Explain why the “https” protocol is important in a URL  
11. Why might a website use “.edu” as its domain extension?  
12. Explain why a school website would use PNG format for its logo instead of JPEG.  
13. Compare how a website’s navigation menu appears differently on a mobile phone 
versus a computer screen.  
14. Describe how the footer of a website helps users, giving specific examples.  
15. Explain how responsive web design helps make websites look good on different 
devices.  
16. Why is it important to check for reliable sources when looking for information 
online?  
17. Explain why a video might keep stopping and starting when you try to watch it 
online.  
18. Describe what happens when you click the ""mute"" button on different types of 
audio players on a webpage.  
19. Given this URL, “https://www.school.edu/registration,” identify the protocol, 
domain, and path.  
20. A classmate wants to create a URL for a school sports page. What parts should they 
include in the URL structure?  
21. You are searching for government policies on education. How would you refine your 
search to find only results from government websites?"
Explain key concepts from LM ICT Sections 1-5 - Page 90,"22. You find conflicting information about a topic on two websites. How would you 
evaluate which one is more credible?  
23. Your school needs photos from a recent event for both the website and for printing 
in large posters. Analyse which image format(s) would be best for each use and 
explain why.  
24. Evaluate how a poorly designed website header might affect a user’s experience. 
Provide specific examples and solutions.  
25. Your school wants to add educational videos to its website. analyse what factors 
they should consider before doing this.  
26. Analyse how understanding the structure of a URL can help someone evaluate a 
website’s reliability  
27. Design a step-by-step guide for your classmates on how to evaluate the credibility 
of a website when researching a school project. Include examples and explanations 
for each step.  
Explain the elements that a multimedia policy for your school's website must considers to 
meet all users' needs."
Explain key concepts from LM ICT Sections 1-5 - Page 91,"SECTION 4: COMPUTER NETWORKS & NETWORK COMMUNICATION PROTOCOLS 
Network Systems for Transmitting Information 
Guided and Unguided Network Systems.  
 
INTRODUCTION  
Welcome to an exciting journey into the world of network systems.  
Learning about these foundational networking topics is crucial for understanding how 
modern technology works and how it shapes our world. Networking enables the 
interconnection of computer -based devices to share information and resources, forming 
the backbone of communication in nearly every industry. Servers and clients illustrate the 
dynamic roles within a network, with servers providing services and clients requesting them. 
The design of a network, or its architecture, defines how devices interact and ensures 
efficient communication. Peer -to-peer networks and decentralisation highlight alternative 
models of resource sharing and control, empowering innovation without reliance on central 
authorities. Understanding communication protocols and scalability is essential for 
designing systems that can grow and adapt to increasing demands, which is critical in fields 
like technology, business, and digital infrastructure. These concepts are not just technical—
they underpin how we connect, collaborate, and innovate in the modern world, making them 
valuable for any future career path. 
 
You will now dive deep into how information travels between devices in Client/Server and 
Peer-to-Peer networks, as well as the difference between guided (wired) and unguided 
(wireless) communication systems. By the end of this section, you will: 
1. Understand the various network systems and how they work. 
2. Explore the communication technologies, protocols, and standards that power the 
internet and networks. 
3. Gain practical knowledge to appreciate how these systems connect the world 
around us. 
You will not only learn the theory but also get a chance to think critically, solve problems, 
and work in teams to solidify your knowledge. These life skills will empower you to better 
understand the networks you use every day. 
Get ready to uncover the fascinating world of network communication—a skillset for today’s 
connected world. 
 
KEY IDEAS  
1. Network: Interconnection of computer based devices to share information and 
resources. 
2. Server: A hardware or software on a network that provide services to clients. 
3. Client: A hardware or software on a network that makes requests to a server. 
4. Architecture: The design and structure of a network, which defines how devices and 
components interact.  
5. Peer-to-Peer Network:  A decentralised network model where devices (peers) share 
resources and communicate directly without a central server. 
6. Decentralisation: The distribution of network functions or control across multiple devices 
or nodes, without relying on a central authority."
Explain key concepts from LM ICT Sections 1-5 - Page 92,"7. Communication: The exchange of data or information between devices within a network 
using protocols. 
8. Scalability: The ability of a network or system to handle growth, such as adding more 
devices or increasing traffic, without performance degradation. 
 
 
Network 
Computer net work often simply referred to the  collection of computers and computer -
based devices interconnected by communication channels that facilitate communications 
and allow sharing of resources and information among interconnected devices. 
 
Activity 4.1, Client and server 
In order to recap on a previously covered topic, watch the following video: 
Network Topologies - N10-008 CompTIA Network+ : 1.2 
 
In small groups get together and answer the following questions 
1. Explain what a network topology is. 
2. Explain how does understanding network topologies contribute to effective network 
design and troubleshooting? 
3. Identify one network topology that uses a server. 
4. Explain your findings to the group. 
 
Architecture and functionality of client/server network 
The client -server model is a distributed framework where clients request resources or 
services, and servers provide them  by the services requested . This model is designed for 
centralised resource management, scalability, and efficient handling of multiple client 
requests. 
 
In networking, a client, such as a computer, smartphone, or software application, initiates 
a request for services from a server. The server, being a powerful central machine or 
program, processes these requests and provides the necessary services to the intended 
client. The figure 4.1 below shows the architecture of Client/Server Network."
Explain key concepts from LM ICT Sections 1-5 - Page 93,"Figure 4.1 Sample of Client-Server Architecture 
 
 
Table 4.1: Architecture of client/server network 
Architecture of Client/Server Network 
 Server Client 
1 A central machine or set of machines 
that provide services, resources, or 
data to clients. 
Devices or programs that make requests to the 
server for services or resources. 
2 Typically, powerful in terms of 
processing power, storage, and 
reliability. 
Generally, less powerful than servers but optimised 
for user interaction and network communication. 
 
Table 4.2: Functionality of client/server network  
 
Functionality of Client/Server Network 
 Client Server 
1 A client initiates communication by 
sending a request to the server. 
The server processes the request and sends back an 
appropriate response, such as data retrieval, resource 
access, or the execution of a command to the intended 
client 
2 Clients rely on the server for access to 
shared resources, which makes 
management easier. 
Servers manage resources centrally, allowing for better 
security, control, and updates."
Explain key concepts from LM ICT Sections 1-5 - Page 94,"Table 4.3: Layers of Client-Server Model 
  
How Client-Server Model Network Works  
1. The computer-based devices, including the clients and the server must be connected to 
a network. 
 2. The client sends various requests to the server in order to submit, retrieve, or modify the 
data located on the server. For example, Client “A” with an IP address of 192.168.0.1 may 
send a request to the server to print a file with a printer connected on the network. 
3. The server then processes each client request and provides services to the intended 
clients. From the example stated in point “2”, the server will provide services to the client by 
allowing the printer to print the intended file for the client. 
 
The three basic layers to client-server architecture 
Client-server architecture typically consists of three basic layers , known as the three-tier 
architecture. These layers separate different functions of the application to improve 
scalability, manageability and flexibility.  
 
Types of Client-server Architecture 
 
1-Tier Architecture 
 Presentation Layer Application Layer Data Layer 
Purpose This layer is 
responsible for the 
user interface and 
interaction. It is the 
layer where users 
interact directly with 
the application. 
This is the core of the 
architecture where the 
business logic is 
processed. It acts as an 
intermediary between 
the client and data 
layers. 
The data layer is where 
the data is stored, 
managed and retrieved. It 
provides a mechanism for 
data storage. 
Components Includes the software 
or applications that 
run on the client 
devices, such as web 
browsers, mobile 
apps, or desktop 
applications. 
The application servers 
that process data, 
enforce business rules, 
and make decisions 
based on user input. 
Databases, data storage 
systems, or data 
management tools. 
Functionality ✓ Displays 
information to the 
user. 
✓ Sends user requests 
to the server. 
✓ Receives and 
formats data 
received from the 
server for display. 
✓ Processes client 
requests. 
✓ Applies business rules 
(e.g., processing a 
transaction, verifying 
login credentials). 
✓ Coordinates data 
retrieval or updates by 
interacting with the 
data layer. 
✓ Stores and manages 
data (e.g., user 
information, 
transactions, and 
product details). 
✓ Responds to requests 
from the application 
layer to retrieve, update, 
or delete data."
Explain key concepts from LM ICT Sections 1-5 - Page 95,"1-Tier Architecture , also known as Single-Tier Architecture , is the simplest form of 
application architecture where all components of the application (presentation, application 
logic, and data management) reside in one place, usually on the same machine or device. 
 
2-Tier Architecture 
This consists of a direct communication link between the client and the server.  The main 
components involved are the client which is the user interface or application that requests 
services or data; and the server that processes requests and provides the required services 
or data to the client. In this type of a rchitecture, the client directly communicates with the 
server without an intermediary. This setup is straightforward and suitable for small -scale 
applications where the client sends a request, and th e server processes it and returns the 
response. 
 
3-tier architecture  
In the 3 -tier architecture , the client communicates with the application layer, which 
processes the request using business logic and interacts with the data layer if needed. The 
application layer returns the result to the client. For example, we use the user interface of a 
smartphone apps to interact with the app while an application server executes most of the 
app’s code and a database server stores the data. 
From the above explanation, we could see that the application in 3-tier architecture is 
divided into three separate layers: 
1. Presentation Layer  (Client): This is the front end where the user interacts on the 
network (e.g., web browser, mobile app). 
2. Application Layer  (business logic layer): It contains the business logic and also 
processes client requests (e.g., web server, application server). 
3. Data Layer (Database Server): It manages data storage and retrieval of the network. 
 
N-tier architecture 
The N-tier architecture expands on the 3 -tier architecture by adding more layers for better 
distribution of tasks and load balancing. The client communicates through multiple 
intermediary layers before reaching the data layer, which improves mod ularity and allows 
for specialised services.  The additional layers may include, 
➢ Client Layer: User interface. 
➢ Web Server Layer: Handles HTTP requests and responses. 
➢ Application Server Layer: Processes the business logic. 
➢ Database Layer: Data storage and management. 
➢ Additional Layers: Security services, load balancers or caching layers. 
 
 
Advantages  
1. Centralised file storage makes it easier for multiple clients to share, store and operate on 
files.  
2. Centralised databases improve data organisation, security and management.  
3. Server scalability allows for easier hardware and performance management as well as 
cost savings."
Explain key concepts from LM ICT Sections 1-5 - Page 96,"4. Device management is more effective when done from a single server instead of individual 
clients.  
 
Disadvantages  
1. It is easier to infect a single server than individual clients.  
2. Since centralised servers store the software and data, users lose all access if those 
servers fail.  
3. Too many client requests can overload the server, causing performance issues and 
service outages.  
4. Buying and running a server and networking equipment is an additional expense. 
 
Peer-to-Peer (P2P) Networks  
Peer-to-peer (P2P) network is a group of computers connected to each other directly 
whereby each of them acts as a node for sharing files within the group. Each computer acts 
as the server for the files instead of having a central server to act as a shared  drive. This 
means the computers serving as the clients again serve as the servers since there is no 
central server. 
 
 
Figure 4.2: Peer to peer Network 
 
From figure 4.2, a peer-to-peer (P2P) network is a type of decentralised network where each 
participant (or ""peer"") has equal pr ivileges and responsibilities unlike the traditional client-
server model. P2P networks do not rely on a central server, instead, each device in the 
network acts as both a client and a server, sharing resources directly with other peers. 
 
Key Feature of Peer-to-Peer Network 
1. Decentralisation: There is no central authority or server managing the network; 
each peer can initiate or complete tasks. 
2. Resource Sharing: Peers share resources such as files, processing power, or 
bandwidth. 
3. Direct Communication: Peers communicate directly with each other, without 
intermediate servers."
Explain key concepts from LM ICT Sections 1-5 - Page 97,"4. Dynamic Connectivity: Peers can join and leave the network as needed without 
affecting the overall network's functionality. 
5. Scalability: P2P networks can scale as more peers join since each additional peer 
adds more resources to the network. 
 
Activity 4.3 - Group discussion on network models 
Having gone though both client -server network and peer to peer network model s, make a 
deep reflection on the two network models in terms of connectivity, components, storage 
and functionalities. 
1. In groups of four to five, differentiate between the two types of network model according 
to the specification in the table below. 
2. State the reasons why you will choose peer to peer network over client-server network. 
3. Outline the challenges that may be associated with client-server computer network. 
 
Table 4.4 - Network models 
SN. Specification Peer-to-Peer Network Client-server Network 
1 Components   
2 Network structure   
3 Connection   
4 Storage   
5 Functionality   
 
Advantages of Peer-to-Peer Network 
1. Decentralisation: No central server which makes the connection easier as 
compared to Client-server network. 
2. Cost-Effective: Reduces the need for expensive central servers. 
3. Scalability: Easily expands as more peers join, adding resources and capacity. 
4. Resource Sharing: All peers contribute resources, improving overall network 
efficiency. 
5. Resilience: Continues functioning even if some peers go offline. 
 
Disadvantages of Peer-to-Peer Network 
1. Security Risks: Harder to manage and protect against malware or data breaches. 
2. Inconsistent Performance: Network speed depends on the peers' availability and 
resources. 
3. Limited Control: Difficult to monitor and manage compared to a centralised 
network. 
4. Data Duplication: Risk of multiple copies of data across peers, leading to 
inefficiency. 
5. Search Inefficiency: Locating specific resources can be slower in unstructured 
networks."
Explain key concepts from LM ICT Sections 1-5 - Page 98,"Table 4.5: Summary of the differences between Peer-to-peer network and client-
server network 
Aspect Peer-to-Peer Network Client-server Network 
Structure Decentralised, no central server Centralised, with dedicated servers 
Components All nodes act as both clients and 
servers 
Distinct clients and servers 
Storage Distributed across peers Centralised on servers 
Mode of 
Connection 
Direct connections between peers Clients connect to a central server 
Scalability High, as each new peer adds resources Limited by server capacity 
Control Limited, hard to manage Centralised control and easier 
management 
Reliability Resilient to single-node failures Dependent on server reliability 
Security More challenging to secure Easier to secure due to centralised 
control 
Performance Variable based on peers' resources More consistent, server-dependent 
Resource 
Sharing 
Peers share resources directly Server provides resources to clients 
 
 
Table 4.6: Summary of the similarities between Peer-to-peer network and client-
server network 
Aspect Peer-to-Peer Network Client-server Network 
Purpose Facilitates data/resource sharing 
between devices 
Facilitates data/resource sharing 
between devices 
Connectivity Requires network connectivity for 
communication 
Requires network connectivity for 
communication 
Communication Support sending and receiving data Support sending and receiving data 
Device 
Interaction 
Devices communicate and share 
resources 
Devices communicate and access 
resources 
Network 
Protocols 
Use common network protocols 
(e.g., TCP/IP) 
Use common network protocols 
(e.g., TCP/IP) 
 
Activity 4.4- Configuration of peer-to-peer network 
Working in small groups, discuss configuration of a peer-to-peer network involving four 
workstations. 
1. List the materials that may be needed to configure or build the intended network. 
2. State the two ways the workstations can be connected. 
3. Demonstrate how you will connect the four workstations using “Ethernet cable” 
with RJ45 using end-to-end approach. 
4. Discuss your approach with the entire class. 
5. What additional resource(s) will you need when you want to configure the same four 
workstations on client-server network?"
Explain key concepts from LM ICT Sections 1-5 - Page 99,"P2P Network Architecture 
P2P (Peer-to-Peer) Network Architecture  is a decentrali sed model where each participant, 
or ""peer,"" in the network acts as both a client and a server. Unlike traditional client -server 
architecture, there is no central server that manages resources or mediates interactions. 
Instead, each peer has equal responsib ilities and capabilities, enabling direct 
communication and resource sharing between nodes. 
In this network model, any node or computer in a Peer -to-Peer network can communicate 
with any other node, sharing files or data according to permissions. 
 
Activity 4.5- Key features of P2P network 
1. Pair with your colleague. 
2. Review the following video - What is a P2P network I NordVPN 
3. Reflect on how peer-to-peer network works and discuss the key features of it as 
spelt out in the table below. 
4. Share your finding with another group. 
 
Types of P2P 
 
1. Pure P2P Network 
In a pure P2P network, there is no central server or authority. Every peer is equal and has 
the same role in the network. Each peer acts as both a client and a server, sharing and 
requesting resources directly from others. Example: Early versions of Gnutella, where all 
nodes have equal responsibilities and there is no reliance on a central server for 
coordination. 
 
2. Structured P2P Network  
A structured P2P network uses a defined architecture and algorithms to organise and 
search for data efficiently. It usually uses technologies such as Distributed Hash Tables 
(DHT) to map data to specific peers, making searches more predictable and faster. 
Example: Kademlia and Chord, which use DHTs to organise peers and data. 
 
 
3. Hybrid P2P Network  
It is a  combination of the P2P model and client -server model. While peers still share 
resources among themselves, a central server is used for specific functions such as 
indexing or connection management. The central server helps improve the efficiency of 
searching and coordinating peers, but the data is still shared directly between peers. 
Example: BitTorrent, which uses a central tracker server to help peers find each other, but 
the actual data transfer is peer-to-peer. 
 
4. Unstructured P2P Network 
In this type of network, peers are connected randomly without any predefined structure. 
Searching for data is less efficient because a search may require flooding the network with 
requests. However, it allows for more flexibility in terms of peer participa tion. Example:"
Explain key concepts from LM ICT Sections 1-5 - Page 100,"Early versions of Napster and Kazaa, where peers did not have a structured way of 
organising data or connections. 
 
5. Permissioned P2P Network 
It is a  semi-private P2P network where peers must have authori sation to join. These 
networks often use cryptographic methods to ensure secure access and participation. It 
combines aspects of security and decentrali sation, suitable for enterprise or specialis ed 
use cases. Example: Some blockchain networks like Hyperledger Fabric , where only 
authorized nodes can participate in data exchange. 
 
Table 4.7: Types and key features of P2P network and their examples 
Type of Network Key feature Example 
Pure P2P Network Fully decentralised, no central server Early Gnutella 
Hybrid P2P Network Central server for coordination, P2P data sharing BitTorrent 
Structured P2P Organised with algorithms for efficient search Kademlia, 
Chord 
Unstructured P2P Random peer connections, flexible participation Early Napster, 
Kazaa 
Permissioned P2P Requires authorisation, secure access Hyperledger 
Fabric 
 
Key Applications of P2P Networks  
1. P2P removes the middleman between users, allowing for applications such as file-
sharing, social networking, messaging and even financial transactions. 
2. P2P networks are widely used for sharing large files directly between users without a 
central server. Examples: Early versions of Skype for voice and video calls. 
3. P2P networks allow multiple computers to share their processing power to solve 
complex problems collaboratively. 
4. P2P networks are used to distribute video and audio streams directly among users, 
reducing server dependency. Examples: PeerTube for video streaming and P2P live 
streaming platforms. 
 
Activity 4.6 – Key Features of P2P network 
In small groups, complete the table below, you will then present your findings to the rest of 
the class. 
 
Table 4.8: Activity on the key features of P2P network 
SN. Specification How it works 
1 Control or 
authority 
 
2 Resource Sharing"
Explain key concepts from LM ICT Sections 1-5 - Page 101,"3 Communication  
4 Storage  
5 Scalability  
 
 
Basics of Ethernet Technology 
 
Ethernet was invented by Robert Metcalfe, a researcher at Xerox PARC (Palo Alto Research 
Center) in 1973. He developed the idea as a way to connect multiple computers and devices 
within a local network to share data. 
In 1976, Metcalfe, along with his team at Xerox, published a landmark paper titled ""Ethernet: 
Distributed Packet-Switching for Local Computer Networks."" This paper laid the groundwork 
for Ethernet's framework, using a coaxial cable and a method called Carrier Sense Multiple 
Access with Collision Detection (CSMA/CD) to manage data transmission and avoid packet 
collisions. The original Ethernet operated at a speed of 2.94 Mbps 
 
 
 
Figure 4.3, Coaxial cable                   Figure 4.4, Twisted pair cable 
 
Between 1980s -1990s, Ethernet technology moved from the original coaxial cables to 
twisted-pair cabling  (e.g., Cat5, Cat6 cables) and fibre optics , improving flexibility and 
performance. 
 
Over the years, Ethernet speeds improved significantly: 
1. 10 Mbps in the 1980s (standard 10BASE-T) 
2. 100 Mbps (Fast Ethernet) in the 1990s 
3. 1 Gbps (Gigabit Ethernet) in the early 2000s 
4. 10 Gbps and beyond with advancements to 40 Gbps and 100 Gbps for specialised 
applications. 
 
Activity 4.7 – Ethernet Cabling 
Video - https://www.youtube.com/watch?v=2oNq6Gtyf7M 
1. Watch the above video and split into small groups 
2. You will be allocated one of the ethernet cable types."
Explain key concepts from LM ICT Sections 1-5 - Page 102,"3. Research the cable that you were allocated and identify speeds, length, 
advantages/disadvantages to that particular type of cable. 
4. Create PowerPoint slide to present this information 
5. Present this to the rest of the class. 
 
Data communication models 
Data communication models describe how data is transmitted between devices or systems 
over a communication medium. These models establish a framework that outlines the 
process and protocols for reliable communication. The two most widely known models are 
the OSI Model and the TCP/IP Model. Both of these models break down the communication 
process into layers to simplify the task of networking and ensure compatibility between 
devices. 
 
Computer Network models 
Computer Network Models is the structured frameworks that show how computers and 
devices communicate with each other across a network. These models define layers of 
operations, the protocols used in communication, and the services provided at each layer.  
 
Types of Computer Network Models 
There are two computer network models i.e. OSI Model and TCP/IP Model on which the 
whole data communication process relies 
 
 
 
 
 
 
Figure 4.5: Types of Network 
 
 
Communicating on a Network using the TCP/IP suite 
Communicating over a network using the TCP/IP suite involves a structured framework 
that allows devices to send and receive data across interconnected networks, including 
the internet.  
 
The TCP/IP (Transmission Control Protocol/Internet Protocol) suite operates in four 
main layers, each with distinct roles as show below;"
Explain key concepts from LM ICT Sections 1-5 - Page 103,"Figure 4.6: TCP/IP Network Model 
 
1. Application Layer  
This is the top layer where user interaction occurs. It provides services for applications to 
communicate over a network. The main function  of the application layer is to prepare data 
for transmission by formatting it and adding necessary headers. Protocols like Hypertext 
Transfer Protocol for web browsing, File Transfer Protocol for file transfers and Simple Mail 
Transfer Protocol for emails are common examples of application layer. 
 
2. Transport Layer 
This layer is responsible for ensuring data transfer is reliable and error -free. TCP 
(Transmission Control Protocol)  segments or UDP (User Datagram Protocol)  are created 
here, adding a transport layer header to the data. 
The main protocols of the transport layer are: 
a) TCP (Transmission Control Protocol) : A connection -oriented protocol that ensures 
reliable data transfer with error checking, ack nowledgment of received packets and 
data retransmission if necessary.   
b) UDP (User Datagram Protocol): A connectionless protocol that is faster but does 
not guarantee delivery, used for applications where speed is more critical than 
reliability (e.g., streaming, online gaming). 
 
3. Internet Layer 
This layer is responsible for logical addressing and routing of data across networks . In this 
layer, each device on the network has a unique IP address that identifies it and again routers 
forward packets based on IP addresses, ensuring data reaches its destination. The main 
protocol here is the Internet Protocol (IP) , which defines IP addresses and helps route 
packets between the source and destination across different networks.  
4. Network Access/Link Layer 
This layer handles physical data transfer between network devices, managing how data is 
placed on the network medium (e.g., cables, wireless signals). The data is broken into 
frames with link -layer headers and sent to the physical medium for transfer. In t his layer, 
protocols like Ethernet or Wi -Fi determine how data frames are transmitted over physical 
networks."
Explain key concepts from LM ICT Sections 1-5 - Page 104,"Summary of the function of the TCP/IP Protocol 
 
a. TCP (Transmission Control Protocol) ensures reliable, ordered data delivery and 
provides flow control, error detection, and correction.  
b. IP (Internet Protocol): Responsible for addressing and routing packets to their 
destination. Defines IP addresses and packet structure.  
c. The TCP/IP protocol is essential because it ensures end -to-end Communication 
between devices across different networks and interoperability of devices from 
different manufacturers. It is scalable and supports a large and growing number of 
devices on the Internet, and it is flexible. 
 
The Open System Interconnection Model 
The open systems interconnection (OSI) model is a conceptual model created by the 
International Organisation for Standardi sation which enables diverse communication 
systems to communicate using standard protocols. The OSI model is a way of sub -dividing 
a communications system into smaller parts called layers. The Open System 
Interconnection model is made in layers architecture , which allows easy data 
communication as each layer has predefined structured and functionalities. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
                                  Figure 4.7 TCP/IP Network Model 
 
 
The Functions of the Layers 
1.  The Physical Layer  
This is where the actual connection happens. It involves cables, switches, and signals that 
carry data from one device to another. Think of it as the roads for data to travel on. 
 
2.  The Data Link Layer 
This layer organises data into chunks called ""frames"" and checks for errors as data moves  
from one device to another. It i s like a traffic controller making  sure data goes where it i s 
supposed to without collisions."
Explain key concepts from LM ICT Sections 1-5 - Page 105,"3.  The Network Layer 
The Network Layer is third from bottom in OSI model and is responsible for establishing data 
communication channel between multiple networks or devices or hosts or nodes. This layer 
finds the best path for data to travel between devices. It uses something like addresses 
called ""IP addres ses"" to help data know where it i s going, similar to how GPS helps find 
directions. 
 
4.  The Transport Layer 
This layer breaks data into smaller parts (packets) and ensures they reach their destination 
correctly. It also checks if any packets are lost along the way and resends them. Imagine it 
as the postal service, making sure each letter arrives. 
 
5.  The Session Layer 
This layer sets up, manages, and ends conversations or  ""sessions"" between devices. It i s 
like setting up a phone call and making sure both sides are ready to talk and hanging up when 
done. 
 
6.  The Presentation Layer 
This layer changes data into a format that applications can understand (like converting 
languages). It also helps keep data safe through encryption. Imagine it as a translator or data 
protector. 
 
7.  The Application Layer 
This is the layer that users interact with directly. It includes apps like web browsers, email, 
and games. Think of it as the place where we see and interact with the internet and other 
networked services. 
 
The OSI Model is the most widely used computer network models which come with some 
major advantages which makes it so popular.  
 
Advantages of OSI Models 
1. Easy Troubleshooting: By dividing networking into layers, it makes it easier to 
pinpoint and fix problems in specific areas. 
2. Promotes Compatibility: It helps different devices and systems work together, 
even if they come from different manufacturers. 
3. Better Learning: The model helps students and professionals understand how 
networks work by breaking down complex tasks. 
  
Disadvantages of OSI Model 
1. Too Complicated: With seven layers, it can be overwhelming and unnecessary for 
smaller networks. 
2. The model is mostly theoretical and does not always match real-world networks 
that follow simpler models like TCP/IP. 
3. Can be Costly: Implementing a network to strictly follow the OSI Model can require 
extra equipment and software, raising costs."
