question_text,answer_text
Explain key concepts from ICT_LM_FINAL_SECTION_2-LV - Page 24,"23
DIGITAL DEVICES, EXAMPLES AND IMPORTANCESECTION 2
wearer can view information or take photos and videos projected to a miniature screen 
in their field of vision.
Users control the device through voice commands or by touching controls on its frame. 
Some smart glasses also include mobile apps, such as fitness trackers. Ray-Ban Metas, 
Rokid Max, and Bose Frames Tempo are three examples of smart glasses.
Figure 2.18 Smart glasses with projected map and walking directions
4. Virtual reality (VR) and Augmented reality (AR) headsets
Virtual reality (VR) is an immersive experience that creates a computer-generated 
world around you. It is a world you can explore and interact with, like a video game, 
but it feels so real you can forget you are wearing a headset.
Virtual Reality (VR) is a computer-generated environment with scenes and objects 
that appear to be real, making the user feel they are immersed in their surroundings. 
A VR headset is a head-mounted digital device that provides a virtual reality 
environment for the wearer.  One area of use is entertainment. VR headsets, like 
the Oculus Rift or the PlayStation VR, instantly immerse gamers in other-worldly 
experiences.
Figure 2.19 Oculus Rift and PlayStation VR
Virtual Reality (VR) is not just about gaming. It is being used for many different 
applications such as in medicine for treating post-traumatic stress or phobias where 
VR is used to help patients face their fears in a controlled and supportive environment. 
It is being used also with 3D modelling to train surgeons across many areas of medicine"
Explain key concepts from ICT_LM_FINAL_SECTION_2-LV - Page 25,"24
DIGITAL DEVICES, EXAMPLES AND IMPORTANCESECTION 2
and remove the risk of practicing on real patients. VR can also be used in education. 
Examples include experiencing experiments or dissections that are difficult to perform 
in the classroom, going on virtual field trips for Geography or Biology, or visiting a 
museum or battle site for History.
Whereas with virtual reality, you are immersed in a completely virtual environment 
with no link to your real world, Augmented Reality (AR) is a technology that overlays 
digital features onto the real world. Using a camera and tracking technology, augmented 
reality shows you the real environment with computer-generated elements on top on 
your phone or on the screens of an A V headset (another example of a digital device).
Figure 2.20 AR is transforming the gaming industry
Some retail companies are making shopping more interactive and more accessible with 
augmented reality. Using AR technology, shops are letting their customers ‘try before 
they buy’ . For example, the IKEA Place app lets you place virtual furniture in your 
house. Using a mobile phone and its camera, you can see what your room will look 
like with a scaled 3D model of the piece of furniture augmented on top. AR headsets, 
as shown in the example in Figure 2.18, are designed to overlay digital information, 
such as 3D graphics, text, or video, onto the user’s view of the real world. Smart glasses 
are sometimes used in AR applications. Compared to VR/AR headsets, smart glasses 
are usually thinner, more portable, and more ergonomic. However, they are generally 
less capable of rendering complicated environments and have less processing capacity.
The most important benefits of both virtual and augmented reality are immersive 
learning, realistic simulations for skill development, and increased engagement, 
making it a valuable tool for education, training, and experiential learning in various 
fields."
Explain key concepts from ICT_LM_FINAL_SECTION_2-LV - Page 26,"25
DIGITAL DEVICES, EXAMPLES AND IMPORTANCESECTION 2
Uses of Wearable Devices
Along with those mentioned earlier, these include:
1. Wearable devices provide more insights into sports and fitness performance. 
Amateur and professional athletes from all over the world maximise their training 
regimes thanks to the biometric data captured through wearable technology such 
as the user’s heart rate, speed etc. Wearable devices can be a key to unlock the 
potential of these athletes.
2. Wearable devices are used in the field of health. Patients who wear these smart 
devices can measure information ranging from body temperature to blood pressure, 
which is then relayed to their medical team in real-time. If something is flagged as 
a concern, doctors have a quicker way to accurately diagnose and treat the patient. 
This makes the entire treatment process quicker and more convenient.
3. Wearable devices transform the gaming experience. In the game app, Pokémon Go. 
your smartphone tracks your location, the camera films your surroundings, and the 
app overlays digital Pokémon on top for you to catch. When you are in the game, 
it looks like Pokémon are appearing right in front of your feet. The current version 
of Pokémon Go does not require an AR headset to play. However, the creators 
of Pokémon Go, have been working on an augmented-reality headset prototype 
called the Lightship Visual Positioning System. This wearable device aims to bring 
Pokémon Go characters to life by allowing game creators to paste characters and 
objects into your vision.
Game Devices
A game device or games console is a digital device whose main purpose is for playing 
virtual, or ‘video’ games on a screen.
Game consoles are designed for single-player or multiplayer games. Some connect to 
a television or a monitor (such as Xbox and PlayStation). Others (such as Nintendo 
Switch and Super Pocket) are handheld with the screens built into them. Game 
consoles today, like an Xbox, Nintendo Wii, or Sony PlayStation, are like purpose-built 
computers. They contain a processor, RAM, and a storage device, and they operate 
using an operating system, just like a computer.
Many consoles allow you to listen to music and to watch movies or view photos. Optical 
disk drives in the game consoles provide access to games and movies on CD/DVD. 
Game consoles that are internet capable enable gamers to download games, stream 
games, movies and audio, and play games with others online. Some gamers connect 
keyboards or webcams so that they can more easily send text messages or conduct 
video chats with other gamers.
As players interact with a video game on the game console, they direct movements and 
actions of on-screen objects via a controller, voice, or air gestures. Game controllers 
include gamepads, joysticks and wheels, dance pads, and a variety of motion-sensing 
controllers. These controllers will communicate via a wired or wireless connection."
Explain key concepts from ICT_LM_FINAL_SECTION_2-LV - Page 27,"26
DIGITAL DEVICES, EXAMPLES AND IMPORTANCESECTION 2
Figure 2.21 Xbox Series X and PlayStation 5, two popular games consoles
Uses of a Popular Games Console (Ps5)
1. Stream or download and play games from The PlayStation Store.
2. Stream Movies and TV Shows: The PS5 has a long list of popular streaming 
services you can download from, including Netflix and Amazon Prime Video.
3. Play DVDs and Blu-ray Disks: The PS5 can read DVDs and high-quality Blu-ray 
disks. Note that PS5 does not support CDs. You could, however, transfer the files 
from CDs to a USB stick and use that instead.
4. Listen to Music: You can play music on your PS5 through online streaming 
services.
5. Browse the internet: The PS5 has an internet browser which you can use by 
changing to a few settings. However, this browser is rather limited; for example, 
it will not let you load multimedia.
As you can see, the PS5 is more than just a games console. The only thing stopping it 
from being a full-blown computer is its limited operating system. These statements are 
also true for some other games consoles.
Activity 2.6
In this activity, you will research the following smart devices using the internet: 
smartphones, digital cameras, and wearable devices. Summarise your findings 
based on key parameters such as their main purpose, typical users, design, 
portability, and cost. Then, present your findings in a PowerPoint presentation.
Instructions:
1. Open your web browser
a. Type https://www.google.com in the URL.
b. Search for smartphones, to establish the main purpose, typical users, design, 
portability, and cost of these devices.
2. Repeat step 1 for wearable devices and digital cameras."
Explain key concepts from ICT_LM_FINAL_SECTION_2-LV - Page 28,"27
DIGITAL DEVICES, EXAMPLES AND IMPORTANCESECTION 2
3. Summarise your research finding using MS PowerPoint.
4. Add online videos to your presentation.
Note:
Your presentation, if possible, should include a live demonstration of the use of 
these devices.
Use the space below to reflect on Activity 2.6. How did you find the activity? 
Include any notes that will help you to complete the task in the future.
Activity 2.7
Now, we will shift our focus to gaming devices. Your teacher will assign you a 
specific device to research. In your presentation, include the device model and 
type, portability, functions, and cost. Your findings should be presented using a 
PowerPoint presentation featuring a recent advertisement for the device."
Explain key concepts from ICT_LM_FINAL_SECTION_2-LV - Page 29,"28
DIGITAL DEVICES, EXAMPLES AND IMPORTANCESECTION 2
Instructions: 
1. Open your web browser and go to Google (https://www.google.com)  
2. Search for your assigned gaming device model, noting details such as its type, 
portability, functions, and cost. 
3. Summarize your research findings in an MS PowerPoint presentation. 
4. Include a recent advertisement for your device in the presentation.
Once you have seen all the group presentations, which games device do you prefer 
and why? Note your response below.
Let’s now transfer our focus to the purpose and the uses of eBook readers, Smart 
devices, portable digital media players and the Internet of Things (IoT)."
Explain key concepts from ICT_LM_FINAL_SECTION_2-LV - Page 30,"29
DIGITAL DEVICES, EXAMPLES AND IMPORTANCESECTION 2
E-BOOK READERS
eBook readers, also called e-readers, are handheld portable smart devices that use 
software to display books, magazines, newspapers, and other text-based content on a 
screen. The main purpose of an eBook reader is to read digital books and periodicals. 
PCs, like desktops, laptops, tablets, and smartphones, can also be used to read eBooks 
by installing an eBook reader app, such as the Kindle app.
Amazon Kindle eBook readers are very popular and dominate the eBook reader market, 
but other companies like Kobo, Nook, and Onyx also make these devices. You can 
download reading material to these devices from online stores like Amazon, Apple, 
Barnes & Noble, and eBooks.com using a wireless or 4/5G connection. You can also 
download books to a PC or Mac and then transfer them to your e-reader using a USB 
cable.
Figure 2.22: Kindle Paperweight (11th edition)
Features of the Kindle Paperweight
a. Touchscreen
b. USB-C Charging port
c. Adjustable screen light
d. Dark Mode
e. VoiceView screen reader over Bluetooth
f. 16GB internal storage, with approx. 13GB available to the user
g. Size: 6.9‶ x 4.9‶ x 3.2‶ (174.2 x 124.6 x 8.1 mm)
h. Released 2022
One of the advantages of an e-reader is the ability to download free samples to see 
if you like a book before deciding to buy it. There are also many free classic books, 
which are out of copyright, available to add to your library at no cost. You can use the"
Explain key concepts from ICT_LM_FINAL_SECTION_2-LV - Page 31,"30
DIGITAL DEVICES, EXAMPLES AND IMPORTANCESECTION 2
dictionary feature to look up the meaning of a word while reading. Many e-readers also 
suggest books and provide synopses based on your previous book choices.
A popular model of an e-reader is the Kindle Paperwhite. At 30 minutes of reading per 
day, the battery is advertised to last for over a month. For more active readers, it will 
last at least 2–3 weeks.
Key Features and Benefits of an Ebook Reader
a. Most models store at least 1,000 books.
b. Screens allow you to read even in bright sunlight without glare.
c. Some models include a built-in light for night-reading.
d. Clear text and fonts, and a sharp display. Some allow you to customised fonts.
e. Adjustable text size.
f. Built-in Wi-fi and, in some cases, 4/5G connection.
g. Long battery life.
h. Page-turning function so you feel as if you are reading a real book.
i They do not heat up like a laptop.
j. Books can be categorised or stored as collections.
k. Readers can make notes and highlight pieces of text.
l. Your own documents can be saved to your device.
m. Screen can be rotated for better viewing of pictures, diagrams, maps, etc.
n. Also able to read newspapers, magazines and web pages.
o. In-built or on-screen keyboard enables searching within a book, a library or 
online.
p. You can add your own annotations to the text.
q. Dictionary feature.
r. Automatic bookmark.
Portable Media Players
Digital media includes images, videos, and audio. A media player is a software or 
hardware device used to play digital media files. It can play these files from a storage 
device or stream them from the internet. Examples of media player software include 
Windows Media Player, VLC media player, and iTunes.
Smart TVs and game consoles are devices that can play audio or video material and 
display photos, but these notes will focus on the smart devices labeled as “digital media 
players,” also known as streaming boxes and streaming sticks. The purpose of these 
devices is to stream video and music content on your TV via an internet connection. 
Roku, Amazon, and Apple are three companies that produce both streaming boxes and 
streaming sticks.
These devices have RAM and a processor with an operating system that can run apps 
to access on-demand services like Netflix, Hulu, Disney+, and Spotify, as well as live"
Explain key concepts from ICT_LM_FINAL_SECTION_2-LV - Page 32,"31
DIGITAL DEVICES, EXAMPLES AND IMPORTANCESECTION 2
TV streaming through a user interface. The box or stick connects to your TV’s HDMI 
port for video output and to a home Wi-Fi network to access the internet. A remote 
control is used to navigate and access the content.
Figure 2.23: Roku box and Apple TV box
Figure 2.24: Roku stick
Some models include voice controls through a digital assistant (e.g. Amazon Alexa 
with the Amazon Fire TV stick), as well as parental controls.
Both box and stick are small, light and portable, which means that they can be used 
to access a person’s streaming content on any TV with an HDMI port. Because of size, 
a streaming stick is a little more portable. Streaming boxes tend to be more powerful 
with additional features but can be more expensive.
Activity 2.8
Having learned about eBook readers and portable media players, let’s use the 
internet to research more on these devices. Research in a group and share your 
findings with the whole class.
Material needed: A smartphone, laptop, desktop or tablet with internet access.
Steps:
1. Launch an internet browser using any of the above devices. (Note: if you 
don’t have your own advice you can look at using your school computer"
Explain key concepts from ICT_LM_FINAL_SECTION_2-LV - Page 33,"32
DIGITAL DEVICES, EXAMPLES AND IMPORTANCESECTION 2
lab or borrowing a device from your friends or your parents, make sure 
there is internet connectivity before launching the browser).
2. Type in the phrase eBook reader in the search bar and press the enter key.
3. Write down what you discover about an eBook reader, such as uses, 
manufacturers, costs.
4. Type in the phrase portable media player in the search bar and press the 
enter key.
5.  Write down your findings.
6. Share your groups findings with the whole class.
WHAT MAKES A DIGITAL DEVICE SMART?
We use smart devices every day, but what exactly makes a digital device smart? A smart 
device is a wired or wireless digital device that can understand its surroundings, do 
tasks on its own, and connect to other devices for data exchange.
Context-aware means a smart device can gather information about its environment 
and adapt its behaviour. For example, cameras, microphones, and GPS receivers can 
provide important data to an AR headset to determine what you see on the screen.
Performing tasks autonomously  means acting without direct commands from the 
user. For instance, smartphones can make suggestions based on the current weather 
without you having to ask.
Connectivity refers to a smart device’s ability to connect to a data network. This network 
connectivity, whether wired or wireless, is crucial for a device to be part of the Internet 
of Things (IoT), which we will explore later.
Wireless Device Connections
Instead of connecting computers and mobile devices to other devices through ports 
and connectors, some devices use wireless communication technologies like Bluetooth, 
Wi-Fi, and Near Field Communication (NFC). Many of the digital devices we studied 
earlier in this section supported wireless connections.
Bluetooth
Bluetooth technology uses short-range radio signals to transmit data between two 
Bluetooth-enabled devices. Besides computers and mobile devices, many other 
devices like a mouse, keyboard, printer, headset, cars, and consumer electronics are 
also Bluetooth enabled. The range of a Bluetooth connection is about 10 meters, but 
this can vary depending on obstacles like people, metal, walls, or the electromagnetic 
environment. The range can be extended with additional equipment. If your computer"
Explain key concepts from ICT_LM_FINAL_SECTION_2-LV - Page 34,"33
DIGITAL DEVICES, EXAMPLES AND IMPORTANCESECTION 2
doesn’t have Bluetooth, you can buy a Bluetooth wireless port adapter to convert a USB 
port into a Bluetooth port.
Wi-Fi
Wi-Fi (Wireless Fidelity) uses radio signals that follow 802.11 standards. Computers and 
devices with Wi-Fi capability can communicate with each other using these radio waves. Most 
computers, mobile devices, routers, and other communication devices are Wi-Fi enabled.
The strength and reach of your Wi-Fi signal depend on the manufacturer of your equipment and 
its power limitations, the location of your router, and any obstacles that might block the signal 
in your home or business. There are a range of different frequencies that Wi-Fi can work on, 
and each of them have different uses and ranges:
Frequency Indoor Range Outdoor Range
2.4GHz Up to 45-50 meters (better 
penetration through walls and 
obstacles)
Up to 100-150 meters (depending 
on interference and line-of-sight)
5GHz Up to 20-30 meters (weaker 
penetration through obstacles)
Up to 100-200 meters (better 
performance with clear line-of-
sight)
6GHz Up to 10-20 meters (limited 
penetration, suitable for smaller 
spaces)
Up to 200-500 meters (requires 
clear line-of-sight, more 
susceptible to interference)
NFC
NFC (Near Field Communication) uses close-range radio signals to transmit data 
between two NFC-enabled devices. Examples of NFC-enabled devices include many 
smartwatches, most smartphones, and some digital cameras, computers, and smart 
TVs. Other objects, like contactless debit and credit cards and contactless travel cards, 
also use NFC technology. For successful communication, the devices either need to 
touch or be within 4 centimeters of each other.
Figure 2.25: Bluetooth, Wi-Fi and NFC"
Explain key concepts from ICT_LM_FINAL_SECTION_2-LV - Page 35,"34
DIGITAL DEVICES, EXAMPLES AND IMPORTANCESECTION 2
Scan these QR codes for more information as described.
 Uses of NFC Devices   Pairing Bluetooth Devices Phone to a Wi-Fi Network
Activity 2.9
In this activity, you are going to read an eBook using an eBook reader and a tablet 
as well as a smart phone and a laptop. The relative pros and cons of each digital 
device should be discussed and documented in your group before sharing your 
findings with the whole class.
Note: This is a group activity, and it is going to be done in the classroom directed 
by your teacher.
Steps:
1. Group A: Read an eBook on a tablet and an eBook reader.
2. Group B: Read an eBook on a smartphone and a laptop.
3. Identify the pros and cons of each device.
4. Discuss the pros and cons of each device.
5. Prepare a short presentation (3-5 minutes) to share your findings with the 
whole class.
Use the space below to reflect on Activity 2.9. Which device do you prefer to use 
and why?"
Explain key concepts from ICT_LM_FINAL_SECTION_2-LV - Page 36,"35
DIGITAL DEVICES, EXAMPLES AND IMPORTANCESECTION 2
ADVANTAGES OF SMART DEVICES
The term ‘SMART’ in smart technology originally comes from an acronym for Self-
Monitoring, Analysis, and Reporting Technology. Over time, it has come to mean 
technology that can talk to users, learn from their actions, and make choices based on 
the information it gathers. Smart devices have become a crucial part of many people’s 
lives, providing various benefits that improve their daily activities. These benefits 
include:
1. Enhanced Convenience and Efficiency:  Smart devices like smartphones 
and smart home appliances make life easier and more efficient. They help with 
tasks like setting alarms, making to-do lists, and managing schedules quickly. 
Voice-activated assistants like Siri or Alexa let you control these devices and get 
information just by speaking, saving time and effort.
2. Improved Connectivity: Smart devices make the world more connected. They 
help you stay in touch with friends and family anywhere through social media,"
Explain key concepts from ICT_LM_FINAL_SECTION_2-LV - Page 37,"36
DIGITAL DEVICES, EXAMPLES AND IMPORTANCESECTION 2
video calls, and messaging apps. Smart home devices can also be controlled and 
monitored from afar, giving you peace of mind when you’re away from home.
3. Enhanced Health and Fitness Tracking:  Smart wearables like fitness 
trackers and smartwatches have changed how people monitor their health and 
fitness. These gadgets track steps, heart rate, and sleep patterns, and even give 
insights into overall health. By collecting and analysing this data, a person can 
make informed decisions to improve their well-being.
4. Energy Efficiency:  Smart devices help save energy, which is important for 
the environment. For example, smart thermostats learn your temperature 
preferences and adjust settings to save energy. This reduces the carbon footprint 
of homes and saves money on utility bills.
5. Entertainment On-Demand:  Smart devices bring entertainment to your 
fingertips. With streaming services like Netflix, Hulu, and Disney+, you can 
enjoy movies and TV shows whenever you want. Smart TVs and speakers let you 
control your entertainment through voice commands, making your downtime 
more enjoyable.
6. Enhanced Home Security:  Home security has improved a lot with smart 
gadgets. Smart doorbells, surveillance cameras, and alarm systems offer remote 
monitoring and real-time alerts, giving peace of mind whether you’re at home 
or away. You can keep a close eye on your property and loved ones, enhancing 
safety and security.
7. Increased Productivity:  Smart devices are essential tools for professionals. 
They allow you to work remotely and stay organised. Tablets and smartphones 
come with applications for document editing, email management, and virtual 
meetings, helping you stay productive on the go.
8. Customisation and Personalisation:  Many smart gadgets are designed to 
adapt to a person’s preferences and needs. They learn your routines and adjust 
settings accordingly. This level of customisation ensures that your devices work 
in harmony with your lifestyle.
9. Educational Opportunities:  Smart gadgets are powerful tools for learning 
and education. With access to online courses, eBooks, and educational apps, 
you can expand your knowledge in various subjects and skills at your own pace.
The Internet of Things (Iot)
The Internet of Things (IoT ) connects digital devices over the internet and enables 
them to collect and exchange data. The connected devices can be activated using voice 
commands or be controlled by downloading and using an app or via a Bluetooth or Wi-
Fi connection. The main steps involved in the working of IoT are:
1. The connected devices have embedded sensors that collect data.
2. The data collected by the sensors is then shared via the cloud and integrated 
with software.
3. The software then analyses and transmits the data to users via an app or website."
Explain key concepts from ICT_LM_FINAL_SECTION_2-LV - Page 38,"37
DIGITAL DEVICES, EXAMPLES AND IMPORTANCESECTION 2
For example, a smart refrigerator can keep track of food, suggest recipes, and alert 
you about expiring items. A smart home security camera lets you monitor your home 
remotely and sends alerts to your smartphone.
Another example, in farming, the Internet of Things (IoT) can help by automatically 
checking soil moisture levels. This tells farmers when their crops need water. Instead 
of guessing and possibly watering too much or too little, farmers can give their crops 
just the right amount of water. Sensors measure soil moisture and provide the data to 
the farmer, who can then turn the irrigation system on or off as needed. With an IoT 
enabled system, the farmer doesn’t need to be there. The system can automatically 
water the crops when the soil is too dry.
An extension: If the irrigation system gets weather information from the internet, it 
can know when it’s going to rain and decide not to water the crops since the rain will 
do it.
A further extension: All the data about soil moisture, how much water the irrigation 
system uses, and how well the crops grow can be sent to supercomputers in the cloud. 
These supercomputers analyse the data to create models that predict future growing 
conditions and help prevent crop losses.
Figure 2.26: The Internet of Things
Notice a vehicle is included in the diagram in Figure 2.26. IoT devices can help fleet 
operators manage their IoT enabled vehicles by tracking fuel use, optimising routes, 
and scheduling maintenance, making everything more efficient and cheaper. IoT in 
vehicles can also monitor driver performance and health, such as detecting when a 
driver is tired and sending alerts.
As of April 2024, there are about 17.08 billion connected IoT devices worldwide. By 
2025, it’s estimated there will be more than 21 billion IoT devices. New technologies 
like AI, edge computing, 5G, and blockchain will help IoT devices keep growing quickly 
beyond 2025."
Explain key concepts from ICT_LM_FINAL_SECTION_2-LV - Page 39,"38
DIGITAL DEVICES, EXAMPLES AND IMPORTANCESECTION 2
Activity 2.10
a. Work together in groups or individually and match the correct image with 
its correct corresponding description of functions or uses below.
IMAGES OF DIGITAL 
DEVICES
DESCRIPTIONS OF FUNCTIONS OR USES
Plays music and videos. Portable and easy to carry. Can 
store a large number of audio and video files. Includes 
features like playlists, equalisers, and recording capabilities.
Larger screen than a smartphone but equally portable. 
Used for browsing the internet, reading, playing games, and 
watching videos. Supports a variety of apps for productivity 
and entertainment.
Used for reading digital books. Lightweight and portable. 
Adjustable font sizes for easy reading. Can store thousands 
of books. Includes built-in dictionary and note-taking 
features.
Worn on the wrist. Tracks fitness and health metrics. Can 
receive notifications from a smartphone, such as messages 
and calls. Often includes features like GPS, heart rate 
monitoring, and music control.
Used for capturing high-quality photos and videos. 
Offers more advanced photography features compared 
to smartphones, such as optical zoom, various shooting 
modes, and manual settings.
Portable computer that allows you to browse the internet, 
create documents, watch videos, play games, video 
conferencing, programming and store files.
b. Discuss within your groups why the digital devices are suited for the given 
uses and suggest possible alternative devices. Prepare a short presentation 
(3-5 minutes) to share your outcomes with the whole class."
Explain key concepts from ICT_LM_FINAL_SECTION_2-LV - Page 40,"39
DIGITAL DEVICES, EXAMPLES AND IMPORTANCESECTION 2
Activity 2.11
In this activity, we are going to think of a scenario where alternative digital 
devices could be employed, and we will select which digital device would be best 
and explain our reasons.
Note: This is a group activity and is going to be done in the classroom or the ICT 
Laboratory instructed by your teacher.
Steps:
1. Group A: Taking notes and reading textbooks.
  Group B: Video calling and messaging.
3. Choose two digital devices that could be used. (e.g. laptop and tablet, 
smartphone and smartwatch).
4. Search for the pros and cons of the two devices through the internet and 
discuss.
5. Create a document summarising your reasonings for the selection of your 
digital device.
Activity 2.12
In this activity, we are going to create a mind map for the following:
a.  Application of the Internet of Things.
b. The efficiency and convenience of smart devices in the home.
i. Application of the Internet of Things.
 Materials needed: Large sheet of paper or a whiteboard, Markers (in 
different colours), Pens or Pencils (in different colours).
 Steps:
1. Write “Application of the Internet of Things (IoT)” in the center of your 
paper or whiteboard and draw a circle around it.
2. Identify the major categories of IoT applications (e.g. healthcare, 
Agriculture etc.).
3. Draw branches from the central node and label each branch with a 
category name and examples.
4. Add additional details or features to each specific examples or sub-
categories. Use smaller branches to elaborate on how each application 
works or its benefits."
Explain key concepts from ICT_LM_FINAL_SECTION_2-LV - Page 41,"40
DIGITAL DEVICES, EXAMPLES AND IMPORTANCESECTION 2
5. Review your mind map to ensure all relevant applications and details are 
included.
6. Refine the map for clarity and organisation.
ii. The efficiency and convenience of smart devices in the home.
Note: Refer to the steps in 5A to create the mind map for 5B.
Activity 2.13
In this activity, you are going to create a concept map for digital devices covered 
in this section. Let’s try it.
Materials needed: A large sheet of paper or a whiteboard, Markers (in different 
colours), Pens or Pencils (in different colours).
Steps:
1. Make a list of digital devices covered in the course.
2. Identify major uses of these digital devices (e.g. voice call, messaging, 
tracking, etc).
3. Write the phrase ‘Digital Devices’ in the center of your large paper or 
whiteboard and draw a circle around it. This is your central node.
4. Draw branches from the central node and label each branch with a name 
of a digital device.
5. For each category, add specific devices.
6. Draw smaller branches from each category node and label them with the 
names of the devices.
7. Review your concept map to ensure all relevant devices and uses are 
included.
8. Refine the map for clarity, ensuring labels are clear and branches are 
well-organised.
9. Submit your work to your class teacher for a whole class discussion.
Use the space below to reflect on Activities 2.10, 2.11, 2.12 and 2.13. How did you 
find the activities? Include any notes that will help you to complete the tasks in 
the future."
Explain key concepts from ICT_LM_FINAL_SECTION_2-LV - Page 42,"41
DIGITAL DEVICES, EXAMPLES AND IMPORTANCESECTION 2"
Explain key concepts from ICT_LM_FINAL_SECTION_2-LV - Page 43,"42
DIGITAL DEVICES, EXAMPLES AND IMPORTANCESECTION 2
 REVIEW QUESTIONS
1. How can digital learning impact teaching in a Senior High School?
2. Is digital learning more suited to the teaching and learning of certain subjects? 
If so, which subjects and how?
3. How has the reliance on digital devices impacted on the following sectors of 
our society? State two impacts for each.
a. Agriculture
b. Business
c. Aviation
d. health
4. Create a concept map on the possible benefits of digital technology in education.
5. Why would you recommend a digital thermometer over an analogue one to a 
doctor who wants to take the temperature of a patient?
6. Your brother or sister is a freelance journalist and is always on the move going 
from one place to another, gathering news and digitising it for presentation. 
One day he/she asked for advice with respect to which computer to use. Suggest 
a computer for him/her with reasons.
7. Your school has only one modern computer that can run the word processing 
application (MS Word 2019) and one printer located in the ICT lab. 
 All the other departments, including the school administration rely on the 
same computer and only printer for typing and printing of hard copies of their 
documents. The computers in these departments have a low processing power, 
hence cannot efficiently run word processor software and other applications. 
 As a result, there is always congestion at the ICT lab due to competition 
for document typing and printing. This impacts on the ability of the ICT 
coordinator to concentrate on their work. 
 With your knowledge of types of computers, what roles can server and desktop 
(client) computers play to ease the pressure on the PC and the ICT coordinator 
at the school’s computer lab?
8. Thelma is an IT technician who regularly has to travel to different buildings to 
fix computers. She needs to log the repairs she makes while she is out of the 
office. What type of digital device should she use? Justify your choice of device.
9. Project Work: Design a full desktop computer system specification tailored 
to meet the needs of a graphics designer considering both performance and 
aesthetics. Your specification list should include a suitable list of peripheral 
devices.
10. Give three examples of using a smartphone and a digital camera for taking 
digital photos."
Explain key concepts from ICT_LM_FINAL_SECTION_2-LV - Page 44,"43
DIGITAL DEVICES, EXAMPLES AND IMPORTANCESECTION 2
Smartphone Advantages Digital Camera Advantages
 In what situation is a smartphone the best choice of device to use?
 In what situation is a digital camera the best choice of device to use?
11. Describe two possible uses of a games console other than playing video games.
12. Outline the set of steps required to connect wireless headphones to a 
smartphone.
13. How does a traditional camera differ from a digital camera?
14. How do the features and functionalities of an eBook reader improve the 
overall reading experience compared to traditional printed books?
15. In what ways do digital media players enhance the way we consume and 
interact with media compared to traditional media playback devices? Provide 
answer in a simple sentence
16. Complete the following sentence:
 S............. d.................. contain sensors, processors, and software that enable 
data collection, data analysis, and decisions based on this analysis.
17. Explain when and why an eBook reader needs to be connected to the internet.
18. Smart devices are intended to automate tasks and provide real-time data and 
feedback to users, making their lives easier and more convenient. Explain 
how this automation is achieved.
19. Describe two advantages of using a tablet for reading eBooks compared to 
using an eBook reader.
20. Assess the security risks associated with smart devices.
21. A phablet is an example of a smart device. Create a short report describing 
what is meant by a phablet compared to a tablet.
22. eBook readers are a powerful resource in schools. Give pros and cons of this 
opinion.
23. Predict the future trends in smart technology and how they might revolutionise 
lifestyles in the next decade.
24. Develop a strategy for securing IoT devices from potential cybersecurity 
threats in a smart home environment.
25. Research what is meant by blockchain technology and how it could 
revolutionize data security and privacy in future smart devices."
