question_text,answer_text
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 25,"24
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
2. Select a word: double-click on the word.
3. Select a paragraph: triple-click the paragraph.
4. Select a line : move the I-beam to the left end of the line until it turns into 
a right-pointing arrow [
 ] and then click. (This might not work in all word 
processors.)
5. Select an entire document: use the Ctrl + A keyboard shortcut to Select All.
F. How to Delete (or remove) text
We may delete an entire block of text in one go or character by character
Method 1 (Deleting an entire block of text in one go)
1. Select the text you want to delete.
2. Press the Delete key or the Backspace key (if none of the keys say ‘Backspace,’ 
look for the arrow pointing left).
Method 2 (Deleting text character by character)
Text can be deleted character by character, either from left to right or from right to left.
1. Deleting text from right to left:
a. Click to position the cursor or insertion point (a vertical blinking line) at the 
right end of the text to be deleted.
b. Press the Backspace key on the keyboard to delete a character per click.
NB: Press the Delete key if you are using Mac keyboard.
Figure 1.16
2. Deleting text from left to right:
a. Click to position the cursor at the left end of the text to be deleted.
b. Press the delete Key to delete text a character per click.
NB: Press the Fn key in combination with the Delete key if you are using Mac keyboard.
Figure 1.17
NOTE: Save your document to ensure the changes you are applied."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 26,"25
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
G. How to Copy or Cut and Paste
To Cut and paste Text:
• Select the text you want to cut
• Click on the Cut icon located on the Home tab in the Clipboard group as 
shown in Figure 1.18.
Figure 1.18
NOTE: You may use the Ctrl + X  key combination to cut the selected text. On Mac 
keyboard, use Cmd + X
• Click in the area when you want to paste the cut text.
• Click on the paste icon in the clipboard or use Ctrl + V .
To Copy and paste Text:
• Select the text you want to copy
• Click on the Copy icon located on the Home tab in the Clipboard group as 
shown in Figure 1.19
Figure 1.19
NOTE: You may use the Ctrl + C key combination to copy the selected text. On Mac 
keyboard, use Cmd + C
• Click in the area of the document where you want to paste your text
• Click on the Paste icon located on the Home tab in the Clipboard group as 
shown in Figure 1.20"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 27,"26
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Figure 1.20
NOTE: You may use the Ctrl + V key combination to paste the selected text. On Mac 
keyboard, use Cmd + V
H. How to use the find and replace tool
When you are working with longer documents, it can be difficult and time consuming 
to locate a specific word or phrase. Word can automatically search your document using 
the Find feature, and it allows you to quickly change words or phrases using Replace.
Finding a word or text
1. Open the document you want to edit
2. Select the text to be replaced
3. From the Home tab, click the Find command. You can also press Ctrl + F on 
your keyboard. See Figure 1.21.
Figure 1.21
4. The navigation pane will appear on the left side of the screen. Type the text 
you want to find in the field at the top of the navigation pane. In this example, 
we are finding the word “fiction” as shown in Figure 1.22."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 28,"27
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Figure 1.22
5. All occurrences of the word or text in the document will be highlighted yellow. 
You can use the arrows to jump between occurrences. See Figure 1.23.
Figure 1.23"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 29,"28
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Replacing a word or text
1. From the Home tab, click the Replace command. You can also press Ctrl + H 
on your keyboard.
Figure 1.24
2. The Find and Replace dialog box will appear. Type the text you want to change 
in the Find what: field.
3. Type the text you want to replace it with in the Replace with field. See Figure 
1.24.
4. Click the Find next button to locate and change the first instance of the word 
or text.
Figure 1.25"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 30,"29
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
NOTE: You may click the More>> button for additional options.
5. Clicking the Find next button again will locate the next occurrence of the text.
6. Click on either Replace (to replace the currently highlighted occurrence) or 
Replace All (to replace all occurrences of the selected text or word with the 
new text or word)
Figure 1.26
Activity 1.11
1. Open one of the files saved in Activity 1.10 or a file given by your teacher
2. Save regularly as you complete steps 3 to 9
3. Using Cut and Paste, swap the first and last paragraphs in the document
4. Copy and Paste at least two paragraphs so that you have some duplicate 
paragraphs.
5. Now delete these duplicated paragraphs.
6. Copy two sentences from each paragraph to the end of the document.
7. Undo the steps completed for step 6.
8. Use the Find/Replace tool to find all occurrences of a word in the document 
and replace them with another word with the same or a similar meaning
9.  Repeat step 8 but this time only replace the second and third occurrences of 
the found word."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 31,"30
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
REVIEWING A DOCUMENT GUIDANCE
By default, MS Word will point out spelling and grammar mistakes and give you 
suggestions for how to fix them. You can check this by going to the Review tab and 
making sure Spelling and Grammar is enabled/shown. Now let’s look at these features 
in more detail.
How to Correct Spelling Errors
Words underlined with red wavy line indicates a misspelt word. The red wavy line also 
indicates that the word typed is not found in the computer’s dictionary. 
Let us consider the following misspelled words in the sentence below (you can follow 
along by copying or typing these words into your own document):
• This is a tset docment.
Method 1
Steps:
1. From the Review tab, click the Spelling & Grammar command.
Figure 1.27
2. The Spelling and Grammar  panel will appear at the right corner. For each 
error in your document, Word will try to offer one or more suggestions. Select 
a suggestion and click on Change to correct the error. You can also choose to 
ignore the spelling error prompt."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 32,"31
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
 Figure 1.28
1. Word will move through each error until you have reviewed all of them. After 
the last error has been reviewed, a dialog box will appear confirming that the 
Spelling and Grammar is compete. Click on OK.
Figure 1.29
Method 2
1. Right-click one of these underlined words (in some versions of MS Word you 
may need to left-click instead).
2. Select the correct spelling from the suggested list to correct the spelling error. 
For each error, Word will offer one or more suggestions. You can also choose to 
ignore the spelling error prompt or add the word to Word’s dictionary as shown in 
Figure 1.30.
Figure 1.30"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 33,"32
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
J. How to Correct Grammatical Errors
Words with a double-blue underline indicate a possible error with grammar.
Steps:
1. Right-click the underlined word or phrase. A menu will appear.
2. Click the correct word or phrase from the listed suggestions. (The corrected 
word or phrase will appear in the document as shown below);
Figure 1.31
K. How to Use the Synonyms Tool
Sometimes you want to replace a word with a synonym. You could do this the old-
fashioned way by looking up synonyms in a thesaurus, but some word processors have 
synonym tools built in.
Steps:
1. Right-click a word you wish to find a synonym for.
Figure 1.32"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 34,"33
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
2. Click the synonyms command from the pop-out menu.
Figure 1.33
3. Find a desired word in the list and click it to replace the original word.
4. If none of the synonyms are desired, click the Thesaurus option to open the 
full thesaurus. The Thesaurus pane will appear.
Figure 1.34
5. Find a desired word in the Thesaurus pane list, right-click it and then click 
Insert.
6. Close the Thesaurus pane."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 35,"34
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Activity 1.12
1. Open a Word file you saved earlier or a file given to you by your teacher.
2. Save this file with a different filename if you need to keep the original file 
unedited.
3. Click on Save or use the keyboard shortcut (Ctrl + S) to save your changes as 
you work through steps 4 to 7.
4. Replace some of the words in the documents with misspelt words using Find/
Replace. Some words in the document will now be underlined with a red 
wavy line.
5. Make some deliberate grammatical errors in the text (e.g. try using ‘too’ when 
it should be ‘two,’ or ‘there’ instead of ‘their’). Some word(s) will now be 
underlined with a double-blue line.
6. Correct these spelling and grammar errors as per the instructions above.
7. Use the Synonym tool to change a word or phrase in the document to another 
word or phrase that means exactly or nearly the same.
Extended Reading
• Joan Lambert. (2021). Microsoft Word step by step. Pearson Press
• Page, A., Karl, H., Levine, D., & Lincoln, H. (2020). Computing. OUP: Oxford
FORMATTING A WORD DOCUMENT
The goal of formatting is to make documents easier to read and more attractive by 
changing the text’s appearance and layout. This involves adjusting font, style, colour, 
size, alignment, and adding elements like images.
The process of formatting includes these steps:
• Selecting text,
• Applying changes, and
• Using tools from the ribbon tabs or keyboard shortcuts.
Effective formatting helps distinguish different parts of the text and highlights 
important information."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 36,"35
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Small caps for headers
When to use small caps for headers:
It is good to use capitalised text for headings and subheadings as that will easily distinguish 
it from body text. Small caps can be used as a form of emphasis that is less dominant 
than all uppercase text. Applying the small caps format gives initial letters full-sized 
capitals while the remaining letters get small capitals, as illustrated here: TEXT WITH 
SMALL CAPS, TEXT WITH NORMAL CAPITALS.
It is not advisable to capitalise text (small caps or otherwise) for the body of a paragraph 
because it makes it difficult to read.
Formatting Shortcuts
There are many combinations of keys on the keyboard (a.k.a. keyboard shortcuts) that 
can be used for formatting.Keyboard shortcuts let you perform common tasks like 
saving, inserting page breaks, and changing fonts without touching the mouse.
As a result of Word’s evolution, most editing tools have more than one keyboard 
shortcut. A new set of keyboard shortcuts came with Word 2007’s new ribbon feature 
but the traditional shortcuts still work.
Some common formatting shortcuts include:
Shortcut Key Functions
Ctrl + I Italicise text
Ctrl + B Bold text
Ctrl + U Underline text
Ctrl + < Decrease font size
Ctrl + > Increase font size
Ctrl + = Subscript (type very small text just below the line)
Ctrl + Shift + 
‘+’
Superscript (type very small text just above the line)
Alt + H, 7 Change case
Table 1.3
NOTE: Use Cmd instead of Ctrl if you’re using a Mac.
Watermarks
A watermark is a faint design put over the text of the document. Watermarks are used to 
protect content, indicate the status or classification of a document, and add branding."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 37,"36
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
They are a visual reminder to the reader of what document they are reading is, and 
how they should manage the contents.
Figure 1.35
Tables and Illustrations
A table  is an arrangement of information in rows and columns containing cells. 
Tables can be used to organise content and make it easier to read.
The inclusion of graphics in a document has many uses and benefits such as:
• Helping to communicate ideas visually
• Standing out and grabbing the reader’s attention’To add a table or an illustration 
to a document, use the tools from the Tables and Illustrations groups in the Insert 
tab. When a table or illustration is added, extra tabs are added to the ribbon to 
provide table-specific or illustration-specific editing options. one tab is added to 
handle the further editing and formatting of these graphic objects.
Figure 1.36
Now that you are familiar with the concept of formatting, let’s look at how to 
apply some basic formatting skills to our text. [Pop up]"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 38,"37
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Basic Formatting
A. How to apply font style, font colour, and font size changes to a text
Steps:
1. Select the text you want to emphasise.
2. Then either
• Right-click the highlighted item and click B, I or U (for bold, italic or 
underline) as shown in Figure 1.37.
• Click B, I or U on the Home tab Ribbon (Font group).
Figure 1.37
• Use the keyboard shortcuts: bold (Ctrl + B), italic (Ctrl + I), or underline (Ctrl 
+ U). Use Cmd instead of Ctrl for Macs.
3. Click B, I or U again or the Undo button to cancel the format change.
4. Similarly for changing the font style, size, and colour of writing, first select the 
text.
5. Then choose the formatting options you want from the Font group – see Figure 
1.38.
Use the down arrows to see more sizes and colours.
Figure 1.38
6. Formatting settings can be turned on in advance of text being entered. If the 
settings for Font were as shown in Figure 1.38, then the text entered would be 
in the Arial font, italicised, size 16 and green.
Figure 1.39"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 39,"38
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
7. The Font dialogue box (Figure 1.40) can also be used to set formatting styles. 
This can be accessed by clicking on the arrow as shown in Figure 1.39.
Figure 1.40: Font dialogue box
B. How to use the change capitalisation tool
Steps:
1.  Select the text you want to change.
2. Click on the arrow beside the Change Case tool.
3. Choose the case that suits your needs from the list of options – see Figure 1.41."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 40,"39
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
4. Small caps can be applied using the Font dialogue box (Figure 1.40).
Figure 1.41
C. How to use the format painter tool
Steps:
1. Select the text or graphic that has the formatting that you want to copy.
2. On the Home tab, select Format Painter in the Clipboard group as shown in 
Figure 1.42.
Figure 1.42
3. The cursor changes to a paintbrush icon.
4. Use the brush to paint over a selection of text or graphics to apply the formatting.
5. To stop formatting, press ESC."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 41,"40
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Activity 1.13
1.  Open a Word file that you saved earlier or a file given to you by your teacher.
2.  Save a copy of this file with a different filename if you need to keep the original 
file unedited.
3.  Click on Save or keyboard shortcut (Ctrl + S) to save your changes as you work 
through steps 4 and 5.
4.  Experiment with making formatting changes as instructed above or make the 
formatting changes specified by your teacher.
5.  Use Format Painter to quickly apply the same formatting, such as colour, font 
style, size, and capitalization to other parts of the document.
Tables Guidance (Using Tables in MS Word)
Have you encountered a situation where there is a need to organise data in a grid or 
tabular form? Some forms of data are better presented in a table than a paragraph 
of text. For instance, the clearest way to present the assessment scores of multiple 
students is to use a table. See Table 1.4.
NAME OF STUDENT EXER 1 EXER 2 HOMEWORK EXAM
Isaac Ansah 3 5 10 60
Emmanuel Acquah 4 5 9 67
George Adjei 7 6 10 65
Irene Gyamfuah 6 6 8 65
Table 1.4: A table of student assessment scores
D. How to insert a table
1. Open the document you wish to edit and left-click where you wish to insert the 
table.
2. Click on Insert tab.
3. Click on Table group."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 42,"41
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Figure 1.43: Inserting a table in Word
4. Move the cursor over the grid to select the number of rows and columns you 
want and click to insert the table – see Figure 1.43.
5. Enter the contents into your table. Use the Tab key (which should be on the left-
most side of your keyboard, just above Caps Lock) to move from one cell to the 
other in your table. You can also left-click the cell you want to type in.
6. When you click anywhere inside the table, two additional tabs (contextual tabs) 
may appear in the Ribbon: Table Design and Layout – see Figure 1.44. The 
buttons in these tabs will enable the user to format and edit the table. 
7. Use the Insert and Delete buttons in the Layout tab to add/remove rows/columns 
respectively, if required.
 Figure 1.44
Figure 1.45: Table tools ribbon group
E. How to add a border and shading to a table
1. To add a border, first select a cell, multiple cells, or the whole table. Borders will 
only be added to the cell or cells you have selected.
2. Specify the border style. As indicated in Figure 1.46, you can individually select 
a border line style, weight (i.e. thickness), and colour using the buttons from the"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 43,"42
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Table Design tab, or use an existing border style. Use the arrows to see the full 
range of options.
Figure 1.46: Table borders and shading in Word
Figure 1.47: Shading colours list
1. Similarly for shading, first select the cell, multiple cells, or the whole table that 
you want to add shading to.
2. Click on the Shading list arrow in the Table Design tab.
3. Choose the shade colour from the given palette of colours.
Activity 1.14
1. Create a table in Word with four columns and six rows. Save using the filename 
‘Hardware Table.’ Save regularly as you complete steps 2 to 10.
2. The first row should be populated as follows (these are the ‘headers’ of the 
table):
Input Output Processing Storage
3. Insert another row below the first row. For each cell in this new row, add the 
name of a hardware item which fits the category of the column it is in. Keep 
adding rows and hardware items until you can’t think of anymore.
4. Shade each column with a different colour."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 44,"43
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
5. Insert another column to the right side of the table and use ‘ Communication’ 
as the header (i.e. write it in the first row of the new column). Then add some 
communication hardware items (e.g. Modem, Router, NIC, Switch, Hub) to 
the cells below it, as you did before for the other categories.
6. Embolden each word in the first row.
7. Capitalise all words in the first row in a single operation.
8. Apply a 3 pt black outside border to the table.
9. Change the font colour of the first input device in the first column.
10. Use the Format Painter to:
a. Copy the formatting applied in step 9 to the remaining input devices.
b. Copy the shading from the second column to the last column.
Adding Graphics to Word Document
When working with a word processing application such as MS Word, there are instances 
where you may be required to incorporate graphics. Graphics include pictures/images 
and clip art.
F. How to add a watermark to your document
 Steps:
1. On the Design tab, click Watermark.
Figure 1.48
2. Choose Custom Watermark.
Figure 1.49"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 45,"44
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
3. Choose the text or picture option and customise to suit your requirements.
Figure 1.50
G. How to insert a picture
1. Imagine you have been asked to create a letter head for your school using MS 
Word. You’d need to insert the school’s logo at top, but how would you do that? 
Create or open an existing document and position the cursor at the location you 
want the logo to be.
2. On the Insert tab, click Pictures.
Figure 1.51"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 46,"45
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
3. Then do one of the following:
• Click This Device for a picture on your computer.
• Click Stock Images for high quality images or backgrounds. This option requires 
an Internet connection.
• Click Online Pictures to search for a picture on the web. This option also requires 
an Internet connection.
4. Select the picture you want, and then click Insert.
5. Use the tools in the Picture Format tab to format and edit the picture.
Figure 1.52
Activity 1.15
Let us insert an image into a sample document using the first option in step 2 
above (This Device):
1. Open an existing or create a sample word document and name it letter head
2. Click at where you want the image or picture (logo) to be placed in the 
document
3. Click the Insert tab
4. Click the Pictures command button
Figure 1.53
I. Click This Device  from the drop-down menu and browse to the 
Pictures folder (assuming the image is saved in the Pictures folder on 
the computer)"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 47,"46
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Figure 1.54
II. Click on the image (logo) to select it and click the Insert button at the 
right bottom of the Insert Picture window.
Figure 1.55
III. As stated earlier, proceed to format (resize, reposition and more) the 
picture using the Picture Format tools. Remember to save your document 
as you work.
Activity 1.16
1. Create a new document and save using the filename ‘Hardware Images’ . Save 
regularly as you complete steps 2 to 5.
2. Set font to Calibri, size 16, colour Red and add to the following headings to the 
first three pages: Input Devices, Output Devices, Storage Devices.
3. Insert images (stock images, images from the internet, or images provided 
by your teacher) of hardware devices/media in each page to match the page 
heading.
4. Add a different colour border to each input device that you have inserted.
5. Add the watermark ‘Confidential’ to the pages in your document."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 48,"47
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Activity 1.17
1. Create a new document and save using the filename ‘Software Images’ . Save 
regularly as you complete steps 2 to 5.
2. Add the following headings to the first two pages: Applications Software, 
Systems Software.
3. Format both headings to make them more prominent and attractive.
4. Add a short description to match each heading.
5. Change the colour, font type and size of the first description.
6. Copy the format for the first description to the second description (on page 2) 
in a single operation.
7. Insert images (stock images, images from the internet, or images provided by 
your teacher) in each page to match the page heading.
Extended Reading
Video on formatting text in MS Word. Click on the links below to watch the videos:
https://youtu.be/ViGf0RKbCyA
 https://youtu.be/Fvrtt0h84Mg?si=0osUTc245BetnNLD"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 49,"48
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
DOCUMENT LAYOUT
Now let’s explore how to use these formatting styles to produce a beautiful 
document.
[pop up]
A. How to adjust the page setup settings – 
orientation, columns, and margins
1. Select the appropriate button from Page Setup group in the Layout tab – see 
Figure 1.56.
Figure 1.56
2 For orientation: select Landscape or keep it as portrait. See Figure 1.57.
Figure 1.57
3. For columns: the content of a page can be presented in columns by selecting 
the required number of columns as shown in Figure 1.58. To only change the"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 50,"49
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
number of columns for a particular paragraph or section of text, highlight the 
text you want to change before selecting the number of columns.
Figure 1.58
4. Many of the page settings can also be made via the Page Setup dialogue box 
which can be displayed by clicking on the arrow in the bottom right-hand side 
of the Page Setup group (see Figure 1.56).
 The default page margins are shown in Figure 1.59 and can easily be changed.
Figure 1.59"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 51,"50
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
5. Clicking on Layout > Borders  will display the Borders and Shading  dialogue 
box (Figure 1.60) from where you can apply a page border of different styles 
and thickness, and a colour shading to the document paragraphs. Selecting a 
paragraph in advance will apply the border settings to that paragraph only.
Figure 1.60
6. To apply a page border: go to Design > Page Borders and set the style, colour, 
etc. of the border.
7. To insert a page break:  go to Layout > Breaks > Page (see Figure 1.61). 
Alternatively, you can use the keyboard shortcut Ctrl + Enter (Shift + Enter for 
a Mac).
Figure 1.61"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 52,"51
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
8. You can also apply pagination settings  from the Paragraph dialogue box 
(Figure 1.62) so that headings and paragraphs behave the way you want them to.
Figure 1.62
There are four settings:
1. Widow/Orphan control: Single lines abandoned at the top (widows) or bottom 
(orphans) of the page look out of place. Turn on this checkbox, and Word keeps 
the whole family, er, paragraph together.
2. Keep with next: Certain paragraphs, like headings, need to stay attached to the 
paragraph that comes immediately after them. Choose the Keep with next option 
for your headings, and they always appear above the following paragraph.
3. Keep lines together: Sometimes you have a paragraph that shouldn’t be split 
between two pages, like a one-paragraph quote or disclaimer. Use this option to 
keep the paragraph as one unit.
4. Page break before: Use this command with major headings to make sure new 
sections of your document start on a new page.
B. How to add a header and footer
1. Select Header or Footer from the Insert tab (Figure 1.63).
Figure 1.63"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 53,"52
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
1. Select Edit Header or Edit Footer.
2. The Header & Footer tab (Figure 1.64) appears, and by default, the cursor is in 
the centre section of the header/footer.
3. Type the text you want in the header/footer.
4. More options such as inserting page numbers can be set in the Header & Footer 
tab.
5. Select Close Header and Footer when finished.
Figure 1.64: Header & Footer tab
Activity 1.18
1.  Open a Word document that you saved earlier, or a file given to you by your 
teacher. This Word document should have at least 4 pages.
2.  Save this file with a different filename. Click on Save or use the keyboard shortcut 
(Ctrl + S) to save your changes as you work through steps 3 to 9.
3.  Add ‘Practicing Word T ools’ as a header, and your name and page number as a 
footer.
4.  Change the top and bottom page margins to 3cm and the left and right margins to 
2cm.
5.  Insert a page break at the end of the last page and copy and paste some text to 
populate the blank page that results.
6.  Select the first paragraph of the first page and change the format from one to three 
columns.
7.  Change the format of another paragraph (you choose which one) to two columns.
8.  Change the page orientation to landscape for the whole document.
9.  Add a 3pt black line border to one of the single column paragraphs in the document.
C. How to set paragraph alignment
Text or paragraph alignment is a paragraph formatting attribute that determines the 
appearance and orientation of the edges of a text or paragraph. The easiest ways to 
change alignment are to use the alignment buttons on the formatting toolbar or the 
keyboard shortcuts."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 54,"53
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
The are four different ways to align a text or paragraph. These are;
1. Left align
2. Center align
3. Right align
4. Justified
Figure 1.65: Alignment option (command buttons) on formatting toolbar
Figure 1.66 describes the four types of text alignments mentioned above, in a word 
document, with sample illustrations:
Align Left
Align the lines in the paragraph flush on the left side and ragged on the right. Left 
alignment is standard for letters, reports, and many business documents. To do this, 
click on the Align Left symbol on the paragraph group or use keyboard shortcut Ctrl 
+ L.
Align Centre
Align the lines in the paragraph in the middle. Centre alignment is common for 
things you want to stand out, like titles. To do this, click on the Align Centre symbol 
on the paragraph group or use keyboard shortcut Ctrl + E.
Align Right
Align the lines in the paragraph flush on the right side and ragged on the left. 
Right alignment is probably the rarest alignment in documents written in Left-To-
Right languages like English. However, it is much more common in Right-To-Left 
languages like Arabic. To do this, click on the Align Right symbol on the paragraph 
group or use keyboard shortcut Ctrl + R.
Justified
Align the lines in the paragraph flush on the left and right side, unless it’s not a full line, in 
which case align left. Notice that the spaces between words need to stretch a bit to achieve 
this. Justified alignment is standard in newspapers and multi-column documents. To do 
this, click on the Justify symbol on the paragraph group or use keyboard shortcut Ctrl + J.
Figure 1.66: Description of various text alignments and how they display"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 55,"54
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Here are the steps to follow to set align text:
1. With your document open, select the Home tab.
2. Highlight the text you want to align and set the alignment by either using the 
alignment buttons in the Paragraph grouping (highlighted in Figure 1.67) or 
using the keyboard shortcuts detailed below.
Using the text alignment command buttons:
Figure 1.67
Using keyboard shortcuts
1. To align the text left: (Ctrl+L)
2. To align the text right: (Ctrl+R)
3. To centre the text: (Ctrl+E)
4. To fully justify the text: (Ctrl+J)
NOTE: Use Cmd instead of Ctrl if you are using a Mac keyboard.
Activity 1.19
In a Word document, write a short paragraph about your favourite book, film, or 
TV show. Then copy and paste the paragraph until you have four copies of it."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 56,"55
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Apply the following alignments to the corresponding paragraphs and pay attention 
to the differences between them:
Paragraph 1: Align centre
Paragraph 2: Align left
Paragraph 3: Align right
Paragraph 4: Justify
D. How to set spacing between lines 
Line spacing can be changed using the Line Spacing tool (see Figure 1.68) or the 
Paragraph dialog box (see Figure 1.69).
Figure: 1.68
Line spacing using the paragraph dialog box:
Steps:
Click or select the paragraph you want to change the line spacing for.
1. Select the Paragraph dialogue box from the Home tab. You can also select the 
text and right-click it, then click the Paragraph option from the menu.
2. Set your desired line spacing options in the Paragraph dialogue box that appears."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 57,"56
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Figure 1.69: Paragraph dialog box
Figure 1.70: Text with line spacing 1.0, 1.5 and 2.0"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 58,"57
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
E. How to indent lines in one paragraph or at the 
start of every paragraph.
Line indentation
Line indentation refers to the practice of adding a specific amount of space or tab 
characters at the beginning of a line of text.
Steps:
1. Place the cursor at the start of the line you want to indent.
2.  Click on the Increase Indent button.
 NOTE: There is also a Decrease Indent button next to the Increase Indent button.
Paragraph indentation
Paragraph indentation refers to the practice of adding a specific amount of space or tab 
characters at the beginning of the first line of a paragraph.
Steps:
1. Select the paragraph(s) you want to indent.
 Go to the Paragraph group in the Home tab.
2. Open the Paragraph dialogue box to set the type of indent (e.g. first line, hanging) 
and how much to indent by (see Figure 1.69).
3. Alternatively, drag the indent shapes on the ruler which is situated below the 
ribbon (see Figure 1.71). The meanings of the different sliders are explained 
below.
Figure 1.71: Indentation tabs of word’s horizontal ruler
NOTE: Here’s how the ruler can be used to adjust indentation in different ways:
• To add or adjust a first line indent: Find the small arrow/triangle at the top 
of the ruler. Drag this arrow to the right to indent just the first line of your 
paragraph. This will only move the first line, leaving the rest of the paragraph in 
place."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 59,"58
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
• For a hanging indent: Look for the arrow/triangle shape just below the other 
triangle. Drag it to the right. This will indent every line in the paragraph except 
for the first line.
• To adjust the left indent  (i.e. the indentation of text from the left margin) : 
Look at the ruler at the top of your document. There is a small rectangle shape 
on the ruler, below the two triangles. Drag this rectangle to the right. This moves 
both triangles at the same time and therefore moves every line in your paragraph 
further from the left margin.
Figure 1.72 shows examples of text with different indentations and the corresponding 
ruler settings.
Figure 1.72: Text with different indentations
NOTE: Do not use Tab to create a first-line indent. If you use the Tab key, you need 
to remember to hit it at the beginning of every paragraph, and there is a danger of 
messing up your indents if you change the tab settings.
Activity 1.20
Open a Word document which contains four paragraphs of text, with each 
paragraph having a left-aligned heading.
1. Use the alignment tools to give a different type of alignment to each heading.
2. Apply 1.5 line spacing to the second paragraph.
3. Insert your name and page number as a footer on each page.
4. Insert a page break at the end of the third paragraph.
5. Use the Ruler to indent the first line of the last paragraph"
